date,sku_id,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2025-12-13,SKU011,198.0,1231,1033,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-21,SKU011,198.0,1231,1033,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-28,SKU011,199.0,1231,1032,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-22,SKU011,199.0,1231,1032,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-18,SKU011,200.0,1231,1031,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-18,SKU011,200.0,1231,1031,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-13,SKU011,202.0,1231,1029,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-27,SKU011,202.0,1231,1029,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-18,SKU011,202.0,1231,1029,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU011,202.0,1231,1029,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-03,SKU011,203.0,1231,1028,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-12,SKU011,204.0,1231,1027,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-17,SKU011,204.0,1231,1027,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-06,SKU011,206.0,1231,1025,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-25,SKU011,206.0,1231,1025,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-19,SKU011,206.0,1231,1025,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-06,SKU011,206.0,1231,1025,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-03,SKU011,207.0,1231,1024,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-30,SKU011,207.0,1231,1024,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-31,SKU011,208.0,1231,1023,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-31,SKU011,209.0,1231,1022,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-29,SKU011,209.0,1231,1022,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-06,SKU011,209.0,1231,1022,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-08,SKU011,209.0,1231,1022,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-15,SKU011,210.0,1231,1021,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-03,SKU011,210.0,1231,1021,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-16,SKU011,211.0,1231,1020,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-01,SKU011,211.0,1231,1020,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-26,SKU011,211.0,1231,1020,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-13,SKU011,212.0,1231,1019,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-19,SKU011,213.0,1231,1018,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-18,SKU011,213.0,1231,1018,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-08,SKU011,214.0,1231,1017,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU011,217.0,1231,1014,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-09,SKU011,217.0,1231,1014,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-12,SKU011,218.0,1231,1013,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-22,SKU011,220.0,1231,1011,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-26,SKU011,220.0,1231,1011,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-17,SKU011,220.0,1231,1011,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-25,SKU011,221.0,1231,1010,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-22,SKU011,221.0,1231,1010,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-10,SKU011,221.0,1231,1010,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-14,SKU011,222.0,1231,1009,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-16,SKU011,223.0,1231,1008,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-27,SKU011,224.0,1231,1007,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-05,SKU011,225.0,1231,1006,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-29,SKU011,225.0,1231,1006,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-09,SKU011,225.0,1231,1006,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-17,SKU011,226.0,1231,1005,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-12,SKU011,226.0,1231,1005,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-02,SKU011,226.0,1231,1005,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-06,SKU011,227.0,1231,1004,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-13,SKU011,227.0,1231,1004,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-20,SKU011,227.0,1231,1004,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-15,SKU011,229.0,1231,1002,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-08,SKU011,229.0,1231,1002,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-03,SKU011,230.0,1231,1001,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-02,SKU011,230.0,1231,1001,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-02,SKU011,230.0,1231,1001,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-10,SKU011,231.0,1231,1000,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-07,SKU011,232.0,1231,999,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-19,SKU011,232.0,1231,999,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-16,SKU011,232.0,1231,999,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-04,SKU011,234.0,1231,997,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-15,SKU011,235.0,1231,996,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-09,SKU011,235.0,1231,996,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU011,236.0,1231,995,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-20,SKU011,237.0,1231,994,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-25,SKU011,238.0,1231,993,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-27,SKU011,238.0,1231,993,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-08,SKU011,238.0,1231,993,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-31,SKU011,239.0,1231,992,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-10,SKU011,239.0,1231,992,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-20,SKU011,241.0,1231,990,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-11,SKU011,243.0,1231,988,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-23,SKU011,243.0,1231,988,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-22,SKU011,243.0,1231,988,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-02,SKU011,243.0,1231,988,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU011,244.0,1231,987,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-23,SKU011,246.0,1231,985,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-31,SKU011,248.0,1231,983,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-27,SKU011,249.0,1231,982,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-09,SKU011,250.0,1231,981,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-05,SKU011,250.0,1231,981,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-02,SKU011,251.0,1231,980,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-28,SKU011,251.0,1231,980,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-13,SKU011,251.0,1231,980,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-22,SKU011,252.0,1231,979,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-18,SKU011,253.0,1231,978,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-21,SKU011,254.0,1231,977,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-01,SKU011,256.0,1231,975,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-24,SKU011,256.0,1231,975,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-02,SKU011,257.0,1231,974,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-04,SKU011,257.0,1231,974,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-02,SKU011,258.0,1231,973,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-22,SKU011,258.0,1231,973,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-26,SKU011,258.0,1231,973,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-26,SKU011,258.0,1231,973,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-29,SKU011,259.0,1231,972,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-18,SKU011,259.0,1231,972,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-24,SKU011,259.0,1231,972,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-04,SKU011,259.0,1231,972,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU011,260.0,1231,971,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-01,SKU011,260.0,1231,971,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-21,SKU011,261.0,1231,970,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-04,SKU011,263.0,1231,968,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-22,SKU011,263.0,1231,968,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-17,SKU011,265.0,1231,966,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-07,SKU011,266.0,1231,965,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-29,SKU011,266.0,1231,965,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU011,266.0,1231,965,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-06,SKU011,267.0,1231,964,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-08,SKU011,269.0,1231,962,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-08,SKU011,270.0,1231,961,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-19,SKU011,270.0,1231,961,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-29,SKU011,270.0,1231,961,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-03,SKU011,271.0,1231,960,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-26,SKU011,271.0,1231,960,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-27,SKU011,271.0,1231,960,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-01,SKU011,272.0,1231,959,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-02,SKU011,272.0,1231,959,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-16,SKU011,275.0,1231,956,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-09,SKU011,276.0,1231,955,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-26,SKU011,277.0,1231,954,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-04,SKU011,277.0,1231,954,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-15,SKU011,277.0,1231,954,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-11,SKU011,277.0,1231,954,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-16,SKU011,278.0,1231,953,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-19,SKU011,279.0,1231,952,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-12,SKU011,280.0,1231,951,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-03,SKU011,281.0,1231,950,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-09,SKU011,281.0,1231,950,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-07,SKU011,282.0,1231,949,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU011,282.0,1231,949,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-17,SKU011,282.0,1231,949,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-01,SKU011,283.0,1231,948,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-06,SKU011,284.0,1231,947,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-10,SKU011,285.0,1231,946,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-23,SKU011,285.0,1231,946,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-17,SKU011,286.0,1231,945,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-05,SKU011,286.0,1231,945,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-15,SKU011,287.0,1231,944,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-09,SKU011,288.0,1231,943,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-04,SKU011,288.0,1231,943,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-25,SKU011,288.0,1231,943,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-03,SKU011,289.0,1231,942,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-13,SKU011,289.0,1231,942,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-30,SKU011,291.0,1231,940,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-29,SKU011,291.0,1231,940,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-13,SKU011,292.0,1231,939,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-22,SKU011,292.0,1231,939,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-12,SKU011,292.0,1231,939,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-11,SKU011,293.0,1231,938,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-10,SKU011,293.0,1231,938,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-19,SKU011,294.0,1231,937,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-19,SKU011,295.0,1231,936,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-03,SKU011,296.0,1231,935,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-11,SKU011,296.0,1231,935,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-21,SKU011,296.0,1231,935,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-23,SKU011,297.0,1231,934,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-06,SKU011,298.0,1231,933,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-01,SKU011,298.0,1231,933,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU011,301.0,1231,930,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-04,SKU011,301.0,1231,930,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-31,SKU011,301.0,1231,930,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-20,SKU011,301.0,1231,930,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-17,SKU011,302.0,1231,929,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-30,SKU011,302.0,1231,929,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-06,SKU011,303.0,1231,928,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-05,SKU011,304.0,1231,927,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-13,SKU011,304.0,1231,927,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU011,304.0,1231,927,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-08,SKU011,305.0,1231,926,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-24,SKU011,306.0,1231,925,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-29,SKU011,307.0,1231,924,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-04,SKU011,308.0,1231,923,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-21,SKU011,308.0,1231,923,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-05,SKU011,308.0,1231,923,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-31,SKU011,309.0,1231,922,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-06,SKU011,310.0,1231,921,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-10,SKU011,310.0,1231,921,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-23,SKU011,310.0,1231,921,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-21,SKU011,311.0,1231,920,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-15,SKU011,311.0,1231,920,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-27,SKU011,312.0,1231,919,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-26,SKU011,312.0,1231,919,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-23,SKU011,312.0,1231,919,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-22,SKU011,313.0,1231,918,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-16,SKU011,313.0,1231,918,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-20,SKU011,314.0,1231,917,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-20,SKU011,314.0,1231,917,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-27,SKU011,315.0,1231,916,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-15,SKU011,315.0,1231,916,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-18,SKU011,315.0,1231,916,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-25,SKU011,315.0,1231,916,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-17,SKU011,316.0,1231,915,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-22,SKU011,316.0,1231,915,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-21,SKU011,316.0,1231,915,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-02,SKU011,316.0,1231,915,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-24,SKU011,317.0,1231,914,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-07,SKU011,317.0,1231,914,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-29,SKU011,318.0,1231,913,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-20,SKU011,319.0,1231,912,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-03,SKU011,320.0,1231,911,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-27,SKU011,320.0,1231,911,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-17,SKU011,320.0,1231,911,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-27,SKU011,320.0,1231,911,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-19,SKU011,321.0,1231,910,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-29,SKU011,321.0,1231,910,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-30,SKU011,323.0,1231,908,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-15,SKU011,323.0,1231,908,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-26,SKU011,324.0,1231,907,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-05,SKU011,324.0,1231,907,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU011,325.0,1231,906,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-16,SKU011,325.0,1231,906,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-25,SKU011,327.0,1231,904,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-11,SKU011,328.0,1231,903,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-07,SKU011,328.0,1231,903,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-08,SKU011,329.0,1231,902,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-21,SKU011,329.0,1231,902,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-23,SKU011,330.0,1231,901,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-25,SKU011,330.0,1231,901,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-10,SKU011,331.0,1231,900,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-26,SKU011,331.0,1231,900,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-05,SKU011,332.0,1231,899,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-19,SKU011,333.0,1231,898,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-30,SKU011,333.0,1231,898,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-07,SKU011,333.0,1231,898,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-29,SKU011,334.0,1231,897,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-13,SKU011,335.0,1231,896,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-12,SKU011,335.0,1231,896,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-19,SKU011,335.0,1231,896,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-17,SKU011,335.0,1231,896,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-02,SKU011,337.0,1231,894,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU011,337.0,1231,894,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-03,SKU011,338.0,1231,893,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-12,SKU011,338.0,1231,893,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU011,338.0,1231,893,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-24,SKU011,339.0,1231,892,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-27,SKU011,340.0,1231,891,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-02,SKU011,341.0,1231,890,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-21,SKU011,341.0,1231,890,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU011,342.0,1231,889,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-11,SKU011,343.0,1231,888,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-13,SKU011,343.0,1231,888,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-03,SKU011,343.0,1231,888,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-30,SKU011,343.0,1231,888,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-12,SKU011,345.0,1231,886,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-25,SKU011,345.0,1231,886,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-24,SKU011,346.0,1231,885,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-13,SKU011,346.0,1231,885,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-12,SKU011,346.0,1231,885,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-15,SKU011,351.0,1231,880,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-21,SKU011,371.0,1231,860,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-19,SKU011,378.0,1231,853,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-20,SKU011,396.0,1231,835,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-18,SKU011,405.0,1231,826,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-30,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-20,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-20,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-10,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-30,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-20,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-30,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-20,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-20,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-30,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-30,SKU023,0.0,821,821,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-20,SKU023,3.0,821,818,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-30,SKU023,5.0,821,816,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-30,SKU023,27.0,821,794,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-24,SKU018,0.0,786,786,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-24,SKU018,0.0,786,786,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-24,SKU018,0.0,786,786,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-12,SKU018,6.0,786,780,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-24,SKU023,41.0,821,780,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-02,SKU023,41.0,821,780,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-10,SKU023,41.0,821,780,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
