date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag,category,subcategory,launch_date,unit_cost,list_price,sku_quality_flag,week,month,season,is_holiday,promo_event,promo_flag_calendar,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_quality_flag,day_of_week,day_of_month,week_of_year,quarter,year,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,rolling_std_28,demand_trend_7_28,promo_demand_interaction,price_change,stock_gap,stockout_flag,total_available_stock,promo_lag_1
2025-03-08,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,10,3,Spring,0,,0,9.0,61,6.0,255,OK,5,8,10,1,2025,1,64.0,50.0,36.0,51.0,51.142857142857146,52.285714285714285,51.214285714285715,7.537209285241041,10.336109753440363,9.036375637172476,-0.0714285714285694,0.0,0.0,-246.0,0,70.0,0.0
2025-03-09,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,10,3,Spring,0,,0,0.0,106,6.0,255,OK,6,9,10,1,2025,1,50.0,51.0,59.0,61.0,51.142857142857146,53.285714285714285,51.17857142857143,7.537209285241041,9.260574591149403,9.039229610850228,-0.0357142857142847,0.0,0.0,-255.0,1,106.0,0.0
2025-03-10,SKU001,41.0,193941.48,4730.28,0,193941.48,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,0.0,50,6.0,255,OK,0,10,11,1,2025,0,52.0,43.0,50.0,50.0,51.285714285714285,52.785714285714285,50.857142857142854,7.543524501502058,9.116161231812201,8.834755800411783,0.4285714285714306,0.0,0.0,-255.0,1,50.0,0.0
2025-03-11,SKU001,40.0,189211.2,4730.28,0,189211.2,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,0.0,72,6.0,255,OK,1,11,11,1,2025,0,41.0,48.0,55.0,40.0,51.0,52.142857142857146,50.535714285714285,7.93725393319377,9.630537510816978,9.028687377863703,0.4642857142857153,0.0,0.0,-255.0,1,72.0,0.0
2025-03-12,SKU001,59.0,279086.52,4730.28,0,279086.52,5.820766091346741e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,30.0,0,6.0,255,OK,2,12,11,1,2025,0,40.0,58.0,45.0,46.0,49.857142857142854,51.07142857142857,50.535714285714285,8.952254305081885,10.110651548009894,9.028687377863703,-0.6785714285714306,0.0,0.0,-225.0,0,30.0,0.0
2025-03-13,SKU001,48.0,227053.44,4730.28,0,227053.44,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,0.0,89,6.0,255,OK,3,13,11,1,2025,0,59.0,44.0,51.0,50.0,50.0,52.07142857142857,51.0,9.110433579144297,10.156197696399563,9.120591273880482,-1.0,0.0,0.0,-255.0,1,89.0,0.0
2025-03-14,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,0.0,54,6.0,255,OK,4,14,11,1,2025,0,48.0,64.0,78.0,63.0,50.57142857142857,51.857142857142854,50.92857142857143,8.791229395580249,10.212037714663731,9.136530549184963,-0.3571428571428612,0.0,0.0,-255.0,1,54.0,0.0
2025-03-15,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,0.0,110,6.0,255,OK,5,15,11,1,2025,1,54.0,50.0,50.0,50.0,49.142857142857146,50.142857142857146,50.607142857142854,6.841748592978539,6.992932067530688,8.849939467105306,-1.4642857142857082,0.0,0.0,-255.0,1,110.0,0.0
2025-03-16,SKU001,45.0,212862.6,4730.28,0,212862.6,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,11,3,Spring,0,,0,0.0,128,6.0,255,OK,6,16,11,1,2025,1,69.0,52.0,51.0,44.0,51.857142857142854,51.5,51.285714285714285,10.188695883650846,8.61795977997292,9.505776578469955,0.5714285714285694,0.0,0.0,-255.0,1,128.0,0.0
2025-03-17,SKU001,42.0,198671.76,4730.28,0,198671.76,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,,0,0.0,128,6.0,255,OK,0,17,12,1,2025,0,45.0,41.0,43.0,46.0,50.857142857142854,51.07142857142857,51.32142857142857,10.510765456244869,8.792166843400889,9.47923098704846,-0.4642857142857153,0.0,0.0,-255.0,1,128.0,0.0
2025-03-18,SKU001,34.0,160829.52,4730.28,0,160829.52,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,,0,126.0,0,6.0,255,OK,1,18,12,1,2025,0,42.0,40.0,48.0,36.0,51.0,51.0,51.17857142857143,10.360180178613366,8.86653171287312,9.591869903932594,-0.1785714285714306,0.0,0.0,-129.0,0,126.0,0.0
2025-03-19,SKU001,46.0,217592.88,4730.28,0,217592.88,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,,0,80.0,37,6.0,255,OK,2,19,12,1,2025,0,34.0,59.0,58.0,49.0,50.142857142857146,50.0,51.107142857142854,11.596386957849866,9.953739150536506,9.715734796993084,-0.9642857142857082,0.0,0.0,-175.0,0,117.0,0.0
2025-03-20,SKU001,59.0,256759.6,4730.28,1,279086.52,-22326.919999999955,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,Spring Sale,1,21.0,50,6.0,255,OK,3,20,12,1,2025,0,46.0,48.0,44.0,58.0,48.285714285714285,49.142857142857146,51.0,10.965313275875673,9.725914177773046,9.756289519340065,-2.7142857142857153,48.285714285714285,0.0,-234.0,0,71.0,0.0
2025-03-21,SKU001,73.0,317685.6,4730.28,1,345310.44,-27624.840000000026,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,Spring Sale,1,0.0,98,6.0,255,OK,4,21,12,1,2025,0,59.0,54.0,64.0,58.0,49.857142857142854,50.214285714285715,51.035714285714285,11.682302447556753,9.93965307728109,9.784652164968236,-1.1785714285714306,49.857142857142854,0.0,-255.0,1,98.0,1.0
2025-03-22,SKU001,80.0,348148.61,4730.28,1,378422.4,-30273.78999999998,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,Spring Sale,1,0.0,106,6.0,255,OK,5,22,12,1,2025,1,73.0,69.0,50.0,36.0,52.57142857142857,50.857142857142854,51.57142857142857,14.638501094227996,11.120716239088642,10.55998236330095,1.0,52.57142857142857,0.0,-255.0,1,106.0,1.0
2025-03-23,SKU001,81.0,352500.47,4730.28,1,383152.68,-30652.21000000002,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,12,3,Spring,0,Spring Sale,1,0.0,59,6.0,255,OK,6,23,12,1,2025,1,80.0,45.0,52.0,59.0,54.142857142857146,53.0,53.142857142857146,17.082433193474625,13.564659966250542,11.397577019031788,1.0,54.142857142857146,0.0,-255.0,1,59.0,1.0
2025-03-24,SKU001,52.0,226296.6,4730.28,1,245974.56,-19677.959999999992,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,Spring Sale,1,23.0,0,6.0,255,OK,0,24,13,1,2025,0,81.0,42.0,41.0,50.0,59.285714285714285,55.07142857142857,53.92857142857143,19.163457288237293,15.479337521673537,12.519402930469543,5.357142857142854,59.285714285714285,0.0,-232.0,0,23.0,1.0
2025-03-25,SKU001,53.0,230648.45,4730.28,1,250704.84,-20056.389999999985,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,Spring Sale,1,0.0,51,6.0,255,OK,1,25,13,1,2025,0,52.0,34.0,40.0,55.0,60.714285714285715,55.857142857142854,54.0,17.997354302918012,14.981307033752449,12.501851714697944,6.714285714285715,60.714285714285715,0.0,-255.0,1,51.0,1.0
2025-03-26,SKU001,69.0,300278.17,4730.28,1,326389.32,-26111.150000000023,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,Spring Sale,1,0.0,116,6.0,255,OK,2,26,13,1,2025,0,53.0,46.0,59.0,45.0,63.42857142857143,56.785714285714285,53.92857142857143,14.362649974350619,14.31071987346211,12.501640104042545,9.5,63.42857142857143,0.0,-255.0,1,116.0,1.0
2025-03-27,SKU001,54.0,235000.31,4730.28,1,255435.12,-20434.81,REVENUE_MISMATCH,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,Spring Sale,1,0.0,105,6.0,255,OK,3,27,13,1,2025,0,69.0,59.0,48.0,51.0,66.71428571428571,57.5,54.785714285714285,12.17530678209361,14.674677299557697,12.688160543964505,11.928571428571423,66.71428571428571,0.0,-255.0,1,105.0,1.0
2025-03-28,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,,0,0.0,141,6.0,255,OK,4,28,13,1,2025,0,54.0,73.0,54.0,78.0,66.0,57.92857142857143,54.892857142857146,12.832251036613416,14.461962233678793,12.667658691312154,11.107142857142854,0.0,0.0,-255.0,1,141.0,1.0
2025-03-29,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,,0,0.0,131,6.0,255,OK,5,29,13,1,2025,1,69.0,80.0,69.0,50.0,65.42857142857143,59.0,54.57142857142857,12.554642472768672,14.702171477501077,12.163785264368636,10.857142857142861,0.0,0.0,-255.0,1,131.0,0.0
2025-03-30,SKU001,47.0,222323.16,4730.28,0,222323.16,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,13,3,Spring,0,,0,23.0,0,6.0,255,OK,6,30,13,1,2025,1,64.0,81.0,45.0,51.0,63.142857142857146,58.642857142857146,55.07142857142857,10.792413561210028,14.499905266837187,12.256301694105398,8.071428571428577,0.0,0.0,-232.0,0,23.0,0.0
2025-03-31,SKU001,44.0,208132.32,4730.28,0,208132.32,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,3,Spring,0,,0,0.0,153,6.0,255,OK,0,31,14,1,2025,0,47.0,52.0,42.0,43.0,58.285714285714285,58.785714285714285,54.92857142857143,8.901578244226986,14.364371369299977,12.328613425471197,3.357142857142854,0.0,0.0,-255.0,1,153.0,0.0
2025-04-01,SKU001,59.0,279086.52,4730.28,0,279086.52,5.820766091346741e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,4,Spring,0,,0,0.0,50,6.0,255,OK,1,1,14,2,2025,0,44.0,53.0,34.0,48.0,57.142857142857146,58.92857142857143,54.964285714285715,10.253919111386494,14.193521196519347,12.294178516551037,2.1785714285714306,0.0,0.0,-255.0,1,50.0,0.0
2025-04-02,SKU001,71.0,335849.88,4730.28,0,335849.88,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,4,Spring,0,,0,0.0,131,6.0,255,OK,2,2,14,2,2025,0,59.0,69.0,46.0,58.0,58.0,60.714285714285715,55.357142857142854,10.099504938362077,12.256417919595442,12.239021643646623,2.642857142857146,0.0,0.0,-255.0,1,131.0,0.0
2025-04-03,SKU001,38.0,179750.64,4730.28,0,179750.63999999998,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,4,Spring,0,,0,0.0,129,6.0,255,OK,3,3,14,2,2025,0,71.0,54.0,59.0,44.0,58.285714285714285,62.5,55.82142857142857,10.483547200483331,11.758793763359863,12.584686671679128,2.4642857142857153,0.0,0.0,-255.0,1,129.0,0.0
2025-04-04,SKU001,60.0,283816.8,4730.28,0,283816.8,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,4,Spring,0,,0,0.0,64,6.0,255,OK,4,4,14,2,2025,0,38.0,69.0,73.0,64.0,56.0,61.0,55.607142857142854,13.012814197295429,13.456482567035232,12.841885420919345,0.3928571428571459,0.0,0.0,-255.0,1,64.0,0.0
2025-04-05,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,4,Spring,0,,0,0.0,57,6.0,255,OK,5,5,14,2,2025,1,60.0,64.0,80.0,50.0,54.714285714285715,60.07142857142857,55.464285714285715,11.912378515844855,13.005704581004126,12.767093531758782,-0.75,0.0,0.0,-255.0,1,57.0,0.0
2025-04-06,SKU001,37.0,175020.36,4730.28,0,175020.36,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,14,4,Spring,0,,0,5.0,0,6.0,255,OK,6,6,14,2,2025,1,69.0,47.0,81.0,52.0,55.42857142857143,59.285714285714285,56.142857142857146,12.686700948330936,12.002746938344327,12.969235066150121,-0.7142857142857153,0.0,0.0,-250.0,0,5.0,0.0
2025-04-07,SKU001,57.0,269625.96,4730.28,0,269625.96,5.820766091346741e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,0.0,129,6.0,255,OK,0,7,15,2,2025,0,37.0,44.0,52.0,41.0,54.0,56.142857142857146,55.607142857142854,14.259499757471632,11.634545000241197,13.447674411954909,-1.607142857142854,0.0,0.0,-255.0,1,129.0,0.0
2025-04-08,SKU001,47.0,222323.16,4730.28,0,222323.16,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,0.0,86,6.0,255,OK,1,8,15,2,2025,0,57.0,59.0,53.0,40.0,55.857142857142854,56.5,56.17857142857143,13.569924728710076,11.57417549813111,13.140419891336602,-0.3214285714285765,0.0,0.0,-255.0,1,86.0,0.0
2025-04-09,SKU001,35.0,165559.8,4730.28,0,165559.8,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,0.0,193,6.0,255,OK,2,9,15,2,2025,0,47.0,71.0,69.0,59.0,54.142857142857146,56.07142857142857,56.42857142857143,13.861560415150139,11.822171385313966,12.885330652790628,-2.2857142857142847,0.0,0.0,-255.0,1,193.0,0.0
2025-04-10,SKU001,42.0,198671.76,4730.28,0,198671.76,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,0.0,132,6.0,255,OK,3,10,15,2,2025,0,35.0,38.0,54.0,48.0,49.0,53.642857142857146,55.57142857142857,13.22875655532297,12.438198873180607,13.491914098145811,-6.571428571428569,0.0,0.0,-255.0,1,132.0,0.0
2025-04-11,SKU001,48.0,227053.44,4730.28,0,227053.44,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,0.0,25,6.0,255,OK,4,11,15,2,2025,0,42.0,60.0,69.0,54.0,49.57142857142857,52.785714285714285,55.357142857142854,12.752217360876816,12.819327784059698,13.663181901831628,-5.785714285714285,0.0,0.0,-255.0,1,25.0,0.0
2025-04-12,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,21.0,0,6.0,255,OK,5,12,15,2,2025,1,48.0,69.0,64.0,69.0,47.857142857142854,51.285714285714285,55.142857142857146,11.894376422334675,11.977084346807846,13.732131246511893,-7.285714285714292,0.0,0.0,-234.0,0,21.0,0.0
2025-04-13,SKU001,57.0,269625.96,4730.28,0,269625.96,5.820766091346741e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,15,4,Spring,0,,0,0.0,26,6.0,255,OK,6,13,15,2,2025,1,66.0,37.0,47.0,45.0,47.42857142857143,51.42857142857143,55.035714285714285,11.028102630056006,12.1510638072702,13.631342269325193,-7.607142857142854,0.0,0.0,-255.0,1,26.0,0.0
2025-04-14,SKU001,46.0,217592.88,4730.28,0,217592.88,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,0.0,130,6.0,255,OK,0,14,16,2,2025,0,57.0,57.0,44.0,42.0,50.285714285714285,52.142857142857146,55.464285714285715,10.451702982676826,12.164621735920196,13.492061157796238,-5.178571428571431,0.0,0.0,-255.0,1,130.0,0.0
2025-04-15,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,0.0,180,6.0,255,OK,1,15,16,2,2025,0,46.0,47.0,59.0,34.0,48.714285714285715,52.285714285714285,55.607142857142854,10.094788848943914,12.073037801574294,13.364794232150548,-6.892857142857139,0.0,0.0,-255.0,1,180.0,0.0
2025-04-16,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,0.0,150,6.0,255,OK,2,16,16,2,2025,0,69.0,35.0,71.0,46.0,51.857142857142854,53.0,56.857142857142854,12.588732679511104,12.776179758862558,12.897643441699188,-5.0,0.0,0.0,-255.0,1,150.0,0.0
2025-04-17,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,0.0,69,6.0,255,OK,3,17,16,2,2025,0,50.0,42.0,38.0,59.0,54.0,51.5,57.0,10.311805532172022,11.686612985673959,12.794674818208685,-3.0,0.0,0.0,-255.0,1,69.0,0.0
2025-04-18,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,2.0,0,6.0,255,OK,4,18,16,2,2025,0,55.0,48.0,60.0,73.0,55.857142857142854,52.714285714285715,56.857142857142854,8.858678822273136,11.041380706781558,12.793847727815875,-1.0,0.0,0.0,-253.0,0,2.0,0.0
2025-04-19,SKU001,40.0,189211.2,4730.28,0,189211.2,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,0.0,173,6.0,255,OK,5,19,16,2,2025,1,52.0,66.0,69.0,80.0,56.42857142857143,52.142857142857146,56.107142857142854,8.383657572069264,10.840501995594282,12.422617621557393,0.3214285714285765,0.0,0.0,-255.0,1,173.0,0.0
2025-04-20,SKU001,37.0,175020.36,4730.28,0,175020.36,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,16,4,Spring,0,,0,0.0,44,6.0,255,OK,6,20,16,2,2025,1,40.0,57.0,37.0,81.0,52.714285714285715,50.07142857142857,54.67857142857143,9.159954252329117,10.11825681029697,11.860465206754519,-1.9642857142857153,0.0,0.0,-255.0,1,44.0,0.0
2025-04-21,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,144,6.0,255,OK,0,21,17,2,2025,0,37.0,46.0,57.0,52.0,49.857142857142854,50.07142857142857,53.107142857142854,10.605479266689983,10.11825681029697,11.136657140952657,-3.25,0.0,0.0,-255.0,1,144.0,0.0
2025-04-22,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,65,6.0,255,OK,1,22,17,2,2025,0,54.0,69.0,47.0,53.0,51.0,49.857142857142854,53.17857142857143,10.551461194229633,9.9912049235403,11.135706904097637,-2.1785714285714306,0.0,0.0,-255.0,1,65.0,0.0
2025-04-23,SKU001,48.0,227053.44,4730.28,0,227053.44,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,75,6.0,255,OK,2,23,17,2,2025,0,66.0,50.0,35.0,69.0,50.57142857142857,51.214285714285715,53.642857142857146,9.727232269204235,10.82858447620195,11.395952126422978,-3.0714285714285765,0.0,0.0,-255.0,1,75.0,0.0
2025-04-24,SKU001,72.0,340580.16,4730.28,0,340580.16,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,0,6.0,255,OK,3,24,17,2,2025,0,48.0,55.0,42.0,54.0,50.285714285714285,52.142857142857146,52.892857142857146,9.776064063386102,9.843835578731445,11.03307917033298,-2.607142857142861,0.0,0.0,-255.0,1,0.0,0.0
2025-04-25,SKU001,45.0,212862.6,4730.28,0,212862.6,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,53,6.0,255,OK,4,25,17,2,2025,0,72.0,52.0,48.0,69.0,52.714285714285715,54.285714285714285,53.535714285714285,12.789504625724524,10.694560597501262,11.609326208977615,-0.8214285714285694,0.0,0.0,-255.0,1,53.0,0.0
2025-04-26,SKU001,63.0,298007.64,4730.28,0,298007.64,5.820766091346741e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,30,6.0,255,OK,5,26,17,2,2025,1,45.0,40.0,66.0,64.0,51.714285714285715,54.07142857142857,52.67857142857143,13.123951205261918,10.858986251836889,11.307334792329252,-0.9642857142857153,0.0,0.0,-255.0,1,30.0,0.0
2025-04-27,SKU001,42.0,198671.76,4730.28,0,198671.76,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,17,4,Spring,0,,0,0.0,112,6.0,255,OK,6,27,17,2,2025,1,63.0,37.0,57.0,47.0,55.0,53.857142857142854,52.642857142857146,12.569805089976542,10.63272989664203,11.2717749291276,2.357142857142854,0.0,0.0,-255.0,1,112.0,0.0
2025-04-28,SKU001,33.0,156099.24,4730.28,0,156099.24,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,4,Spring,0,,0,0.0,100,6.0,255,OK,0,28,18,2,2025,0,42.0,54.0,46.0,44.0,55.714285714285715,52.785714285714285,52.464285714285715,11.470458952083336,11.039638869710663,11.403320318473641,3.25,0.0,0.0,-255.0,1,100.0,0.0
2025-04-29,SKU001,51.0,241244.28,4730.28,0,241244.28,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,4,Spring,0,,0,0.0,114,6.0,255,OK,1,29,18,2,2025,0,33.0,66.0,69.0,59.0,52.714285714285715,51.857142857142854,52.07142857142857,14.372592966177988,12.14563639816719,11.88503126853134,0.6428571428571459,0.0,0.0,-255.0,1,114.0,0.0
2025-04-30,SKU001,51.0,241244.28,4730.28,0,241244.28,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,4,Spring,0,,0,0.0,0,6.0,255,OK,2,30,18,2,2025,0,51.0,48.0,50.0,71.0,50.57142857142857,50.57142857142857,51.785714285714285,13.125765283811642,11.09895549981228,11.8082116526535,-1.2142857142857153,0.0,0.0,-255.0,1,0.0,0.0
2025-05-01,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,5,Spring,0,,0,0.0,161,6.0,255,OK,3,1,18,2,2025,0,51.0,72.0,55.0,38.0,51.0,50.642857142857146,51.07142857142857,13.076696830622042,11.098212904352204,11.191691929907991,-0.0714285714285694,0.0,0.0,-255.0,1,161.0,0.0
2025-05-02,SKU001,71.0,335849.88,4730.28,0,335849.88,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,5,Spring,0,,0,0.0,45,6.0,255,OK,4,2,18,2,2025,0,58.0,45.0,52.0,60.0,49.0,50.857142857142854,51.785714285714285,10.049875621120927,11.21713759495603,10.962417761360976,-2.7857142857142847,0.0,0.0,-255.0,1,45.0,0.0
2025-05-03,SKU001,49.0,231783.72,4730.28,0,231783.72,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,5,Spring,0,,0,0.0,165,6.0,255,OK,5,3,18,2,2025,1,71.0,63.0,40.0,69.0,52.714285714285715,52.214285714285715,52.17857142857143,12.763414978161697,12.447913457706461,11.453783367916161,0.5357142857142847,0.0,0.0,-255.0,1,165.0,0.0
2025-05-04,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,18,5,Spring,0,,0,0.0,78,6.0,255,OK,6,4,18,2,2025,1,49.0,42.0,37.0,37.0,50.714285714285715,52.857142857142854,51.464285714285715,11.954277975049875,11.992671755041744,10.979719158714042,-0.75,0.0,0.0,-255.0,1,78.0,0.0
2025-05-05,SKU001,47.0,222323.16,4730.28,0,222323.16,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,0.0,99,6.0,255,OK,0,5,19,2,2025,0,58.0,33.0,54.0,57.0,53.0,54.357142857142854,52.214285714285715,11.532562594670814,11.139722015984368,10.667906673955871,0.7857142857142847,0.0,0.0,-255.0,1,99.0,0.0
2025-05-06,SKU001,36.0,170290.08,4730.28,0,170290.08,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,99.0,0,6.0,255,OK,1,6,19,2,2025,0,47.0,51.0,66.0,47.0,55.0,53.857142857142854,51.857142857142854,8.22597511950206,11.312737156763706,10.669146537126915,3.142857142857146,0.0,0.0,-156.0,0,99.0,0.0
2025-05-07,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,49.0,127,6.0,255,OK,2,7,19,2,2025,0,36.0,51.0,48.0,35.0,52.857142857142854,51.714285714285715,51.464285714285715,10.945753688509724,11.671322984982481,11.050329785114458,1.3928571428571388,0.0,0.0,-206.0,0,176.0,0.0
2025-05-08,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,0.0,120,6.0,255,OK,3,8,19,2,2025,0,50.0,58.0,72.0,42.0,52.714285714285715,51.857142857142854,52.0,10.980502200328955,11.6345450002412,10.576003586036235,0.7142857142857153,0.0,0.0,-255.0,1,120.0,0.0
2025-05-09,SKU001,61.0,288547.08,4730.28,0,288547.08,5.820766091346741e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,0.0,92,6.0,255,OK,4,9,19,2,2025,0,69.0,71.0,45.0,48.0,54.285714285714285,51.642857142857146,52.964285714285715,12.539461521058053,11.256499953750781,10.857604069847344,1.3214285714285694,0.0,0.0,-255.0,1,92.0,0.0
2025-05-10,SKU001,47.0,222323.16,4730.28,0,222323.16,2.9103830456733704e-11,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,0.0,105,6.0,255,OK,5,10,19,2,2025,1,61.0,49.0,63.0,66.0,52.857142857142854,52.785714285714285,53.42857142857143,10.761483346152808,11.342083456881161,10.91525799708173,-0.5714285714285765,0.0,0.0,-255.0,1,105.0,0.0
2025-05-11,SKU001,37.0,175020.36,4730.28,0,175020.36,0.0,OK,Furniture,Chair,2024-02-14,2362.73,4730.28,OK,19,5,Spring,0,,0,0.0,35,6.0,255,OK,6,11,19,2,2025,1,47.0,58.0,42.0,57.0,52.57142857142857,51.642857142857146,52.75,10.906529280774036,11.035656495456644,10.693109584802357,-0.1785714285714306,0.0,0.0,-255.0,1,35.0,0.0
