date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag
2025-10-27,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2025-10-28,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK
2025-10-29,SKU001,43.0,203402.04,4730.28,0,203402.03999999998,2.9103830456733704e-11,OK
2025-10-30,SKU001,65.0,307468.2,4730.28,0,307468.2,0.0,OK
2025-10-31,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK
2025-11-01,SKU001,71.0,335849.88,4730.28,0,335849.88,0.0,OK
2025-11-02,SKU001,43.0,203402.04,4730.28,0,203402.03999999998,2.9103830456733704e-11,OK
2025-11-03,SKU001,35.0,165559.8,4730.28,0,165559.8,0.0,OK
2025-11-04,SKU001,56.0,264895.68,4730.28,0,264895.68,0.0,OK
2025-11-05,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK
2025-11-06,SKU001,41.0,193941.48,4730.28,0,193941.47999999998,2.9103830456733704e-11,OK
2025-11-07,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2025-11-08,SKU001,51.0,241244.28,4730.28,0,241244.28,0.0,OK
2025-11-09,SKU001,43.0,203402.04,4730.28,0,203402.03999999998,2.9103830456733704e-11,OK
2025-11-10,SKU001,38.0,179750.64,4730.28,0,179750.63999999998,2.9103830456733704e-11,OK
2025-11-11,SKU001,57.0,269625.96,4730.28,0,269625.95999999996,5.820766091346741e-11,OK
2025-11-12,SKU001,46.0,217592.88,4730.28,0,217592.87999999998,2.9103830456733704e-11,OK
2025-11-13,SKU001,40.0,189211.2,4730.28,0,189211.19999999998,2.9103830456733704e-11,OK
2025-11-14,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2025-11-15,SKU001,78.0,368961.84,4730.28,0,368961.83999999997,5.820766091346741e-11,OK
2025-11-16,SKU001,41.0,193941.48,4730.28,0,193941.47999999998,2.9103830456733704e-11,OK
2025-11-17,SKU001,57.0,269625.96,4730.28,0,269625.95999999996,5.820766091346741e-11,OK
2025-11-18,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2025-11-19,SKU001,45.0,212862.6,4730.28,0,212862.59999999998,2.9103830456733704e-11,OK
2025-11-20,SKU001,68.0,295926.32,4730.28,1,321659.04,-25732.719999999972,REVENUE_MISMATCH
2025-11-21,SKU001,83.0,361204.18,4730.28,1,392613.24,-31409.059999999998,REVENUE_MISMATCH
2025-11-22,SKU001,81.0,352500.47,4730.28,1,383152.68,-30652.21000000002,REVENUE_MISMATCH
2025-11-23,SKU001,70.0,304630.03,4730.28,1,331119.6,-26489.56999999995,REVENUE_MISMATCH
2025-11-24,SKU001,65.0,282870.74,4730.28,1,307468.2,-24597.46000000002,REVENUE_MISMATCH
2025-11-25,SKU001,65.0,282870.74,4730.28,1,307468.2,-24597.46000000002,REVENUE_MISMATCH
2025-11-26,SKU001,52.0,226296.6,4730.28,1,245974.56,-19677.959999999992,REVENUE_MISMATCH
2025-11-27,SKU001,74.0,322037.46,4730.28,1,350040.72,-28003.25999999995,REVENUE_MISMATCH
2025-11-28,SKU001,72.0,313333.75,4730.28,1,340580.16,-27246.409999999974,REVENUE_MISMATCH
2025-11-29,SKU001,69.0,300278.17,4730.28,1,326389.32,-26111.150000000023,REVENUE_MISMATCH
2025-11-30,SKU001,75.0,326389.32,4730.28,1,354771.0,-28381.679999999993,REVENUE_MISMATCH
2025-12-01,SKU001,51.0,241244.28,4730.28,0,241244.28,0.0,OK
2025-12-02,SKU001,83.0,392613.24,4730.28,0,392613.24,0.0,OK
2025-12-03,SKU001,75.0,354771.0,4730.28,0,354771.0,0.0,OK
2025-12-04,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK
2025-12-05,SKU001,67.0,316928.76,4730.28,0,316928.76,0.0,OK
2025-12-06,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK
2025-12-07,SKU001,45.0,212862.6,4730.28,0,212862.59999999998,2.9103830456733704e-11,OK
2025-12-08,SKU001,43.0,203402.04,4730.28,0,203402.03999999998,2.9103830456733704e-11,OK
2025-12-09,SKU001,63.0,298007.64,4730.28,0,298007.63999999996,5.820766091346741e-11,OK
2025-12-10,SKU001,53.0,250704.84,4730.28,0,250704.84,0.0,OK
2025-12-11,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2025-12-12,SKU001,65.0,307468.2,4730.28,0,307468.2,0.0,OK
2025-12-13,SKU001,74.0,350040.72,4730.28,0,350040.72,0.0,OK
2025-12-14,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2025-12-15,SKU001,70.0,304630.03,4730.28,1,331119.6,-26489.56999999995,REVENUE_MISMATCH
2025-12-16,SKU001,83.0,361204.18,4730.28,1,392613.24,-31409.059999999998,REVENUE_MISMATCH
2025-12-17,SKU001,87.0,378611.61,4730.28,1,411534.36,-32922.75,REVENUE_MISMATCH
2025-12-18,SKU001,66.0,287222.6,4730.28,1,312198.48,-24975.880000000005,REVENUE_MISMATCH
2025-12-19,SKU001,102.0,443889.48,4730.28,1,482488.56,-38599.080000000016,REVENUE_MISMATCH
2025-12-20,SKU001,102.0,443889.48,4730.28,1,482488.56,-38599.080000000016,REVENUE_MISMATCH
2025-12-21,SKU001,71.0,308981.89,4730.28,1,335849.88,-26867.98999999999,REVENUE_MISMATCH
2025-12-22,SKU001,58.0,252407.74,4730.28,1,274356.24,-21948.5,REVENUE_MISMATCH
2025-12-23,SKU001,77.0,335093.04,4730.28,1,364231.56,-29138.52000000002,REVENUE_MISMATCH
2025-12-24,SKU001,68.0,295926.32,4730.28,1,321659.04,-25732.719999999972,REVENUE_MISMATCH
2025-12-25,SKU001,115.0,500463.62,4730.28,1,543982.2,-43518.57999999996,REVENUE_MISMATCH
2025-12-26,SKU001,124.0,539630.34,4730.28,1,586554.72,-46924.380000000005,REVENUE_MISMATCH
2025-12-27,SKU001,82.0,356852.32,4730.28,1,387882.95999999996,-31030.639999999956,REVENUE_MISMATCH
2025-12-28,SKU001,64.0,278518.89,4730.28,1,302737.92,-24219.02999999997,REVENUE_MISMATCH
2025-12-29,SKU001,62.0,269815.17,4730.28,1,293277.36,-23462.190000000002,REVENUE_MISMATCH
2025-12-30,SKU001,87.0,378611.61,4730.28,1,411534.36,-32922.75,REVENUE_MISMATCH
2025-12-31,SKU001,87.0,378611.61,4730.28,1,411534.36,-32922.75,REVENUE_MISMATCH
2026-01-01,SKU001,65.0,307468.2,4730.28,0,307468.2,0.0,OK
2026-01-02,SKU001,59.0,279086.52,4730.28,0,279086.51999999996,5.820766091346741e-11,OK
2026-01-03,SKU001,84.0,397343.52,4730.28,0,397343.51999999996,5.820766091346741e-11,OK
2026-01-04,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-01-05,SKU001,41.0,193941.48,4730.28,0,193941.47999999998,2.9103830456733704e-11,OK
2026-01-06,SKU001,49.0,231783.72,4730.28,0,231783.72,0.0,OK
2026-01-07,SKU001,65.0,307468.2,4730.28,0,307468.2,0.0,OK
2026-01-08,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-01-09,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2026-01-10,SKU001,72.0,340580.16,4730.28,0,340580.16,0.0,OK
2026-01-11,SKU001,51.0,241244.28,4730.28,0,241244.28,0.0,OK
2026-01-12,SKU001,43.0,203402.04,4730.28,0,203402.03999999998,2.9103830456733704e-11,OK
2026-01-13,SKU001,47.0,222323.16,4730.28,0,222323.15999999997,2.9103830456733704e-11,OK
2026-01-14,SKU001,60.0,283816.8,4730.28,0,283816.8,0.0,OK
2026-01-15,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK
2026-01-16,SKU001,75.0,354771.0,4730.28,0,354771.0,0.0,OK
2026-01-17,SKU001,68.0,321659.04,4730.28,0,321659.04,0.0,OK
2026-01-18,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-01-19,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK
2026-01-20,SKU001,48.0,227053.44,4730.28,0,227053.44,0.0,OK
2026-01-21,SKU001,78.0,368961.84,4730.28,0,368961.83999999997,5.820766091346741e-11,OK
2026-01-22,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-01-23,SKU001,68.0,321659.04,4730.28,0,321659.04,0.0,OK
2026-01-24,SKU001,71.0,335849.88,4730.28,0,335849.88,0.0,OK
2026-01-25,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2026-01-26,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-01-27,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-01-28,SKU001,63.0,298007.64,4730.28,0,298007.63999999996,5.820766091346741e-11,OK
2026-01-29,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-01-30,SKU001,62.0,293277.36,4730.28,0,293277.36,0.0,OK
2026-01-31,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2026-02-01,SKU001,62.0,293277.36,4730.28,0,293277.36,0.0,OK
2026-02-02,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK
2026-02-03,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2026-02-04,SKU001,39.0,184480.92,4730.28,0,184480.91999999998,2.9103830456733704e-11,OK
2026-02-05,SKU001,63.0,298007.64,4730.28,0,298007.63999999996,5.820766091346741e-11,OK
2026-02-06,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-02-07,SKU001,82.0,387882.96,4730.28,0,387882.95999999996,5.820766091346741e-11,OK
2026-02-08,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2026-02-09,SKU001,46.0,217592.88,4730.28,0,217592.87999999998,2.9103830456733704e-11,OK
2026-02-10,SKU001,56.0,264895.68,4730.28,0,264895.68,0.0,OK
2026-02-11,SKU001,72.0,340580.16,4730.28,0,340580.16,0.0,OK
2026-02-12,SKU001,57.0,269625.96,4730.28,0,269625.95999999996,5.820766091346741e-11,OK
2026-02-13,SKU001,67.0,316928.76,4730.28,0,316928.76,0.0,OK
2026-02-14,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-02-15,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK
2026-02-16,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2026-02-17,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-02-18,SKU001,73.0,345310.44,4730.28,0,345310.44,0.0,OK
2026-02-19,SKU001,57.0,269625.96,4730.28,0,269625.95999999996,5.820766091346741e-11,OK
2026-02-20,SKU001,79.0,373692.12,4730.28,0,373692.12,0.0,OK
2026-02-21,SKU001,78.0,368961.84,4730.28,0,368961.83999999997,5.820766091346741e-11,OK
2026-02-22,SKU001,84.0,397343.52,4730.28,0,397343.51999999996,5.820766091346741e-11,OK
2026-02-23,SKU001,40.0,189211.2,4730.28,0,189211.19999999998,2.9103830456733704e-11,OK
2026-02-24,SKU001,42.0,198671.76,4730.28,0,198671.75999999998,2.9103830456733704e-11,OK
2026-02-25,SKU001,67.0,316928.76,4730.28,0,316928.76,0.0,OK
2026-02-26,SKU001,71.0,335849.88,4730.28,0,335849.88,0.0,OK
2026-02-27,SKU001,49.0,231783.72,4730.28,0,231783.72,0.0,OK
2026-02-28,SKU001,59.0,279086.52,4730.28,0,279086.51999999996,5.820766091346741e-11,OK
2026-03-01,SKU001,33.0,156099.24,4730.28,0,156099.24,0.0,OK
2026-03-02,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-03-03,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-03-04,SKU001,59.0,279086.52,4730.28,0,279086.51999999996,5.820766091346741e-11,OK
2026-03-05,SKU001,57.0,269625.96,4730.280000000001,0,269625.96,0.0,OK
2026-03-06,SKU001,53.0,250704.84,4730.28,0,250704.84,0.0,OK
2026-03-07,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-03-08,SKU001,46.0,217592.88,4730.28,0,217592.87999999998,2.9103830456733704e-11,OK
2026-03-09,SKU001,63.0,298007.64,4730.28,0,298007.63999999996,5.820766091346741e-11,OK
2026-03-10,SKU001,62.0,293277.36,4730.28,0,293277.36,0.0,OK
2026-03-11,SKU001,49.0,231783.72,4730.28,0,231783.72,0.0,OK
2026-03-12,SKU001,47.0,222323.16,4730.28,0,222323.15999999997,2.9103830456733704e-11,OK
2026-03-13,SKU001,77.0,364231.56,4730.28,0,364231.56,0.0,OK
2026-03-14,SKU001,73.0,345310.44,4730.28,0,345310.44,0.0,OK
2026-03-15,SKU001,64.0,278518.89,4730.28,1,302737.92,-24219.02999999997,REVENUE_MISMATCH
2026-03-16,SKU001,79.0,343796.75,4730.28,1,373692.12,-29895.369999999995,REVENUE_MISMATCH
2026-03-17,SKU001,49.0,213241.02,4730.28,1,231783.72,-18542.70000000001,REVENUE_MISMATCH
2026-03-18,SKU001,88.0,382963.47,4730.28,1,416264.63999999996,-33301.169999999984,REVENUE_MISMATCH
2026-03-19,SKU001,82.0,356852.32,4730.28,1,387882.95999999996,-31030.639999999956,REVENUE_MISMATCH
2026-03-20,SKU001,100.0,435185.76,4730.28,1,473028.0,-37842.23999999999,REVENUE_MISMATCH
2026-03-21,SKU001,86.0,374259.75,4730.28,1,406804.07999999996,-32544.329999999958,REVENUE_MISMATCH
2026-03-22,SKU001,74.0,322037.46,4730.28,1,350040.72,-28003.25999999995,REVENUE_MISMATCH
2026-03-23,SKU001,76.0,330741.18,4730.28,1,359501.27999999997,-28760.099999999977,REVENUE_MISMATCH
2026-03-24,SKU001,56.0,243704.03,4730.28,1,264895.68,-21191.649999999994,REVENUE_MISMATCH
2026-03-25,SKU001,70.0,304630.03,4730.28,1,331119.6,-26489.56999999995,REVENUE_MISMATCH
2026-03-26,SKU001,65.0,307468.2,4730.28,0,307468.2,0.0,OK
2026-03-27,SKU001,71.0,335849.88,4730.28,0,335849.88,0.0,OK
2026-03-28,SKU001,59.0,279086.52,4730.28,0,279086.51999999996,5.820766091346741e-11,OK
2026-03-29,SKU001,35.0,165559.8,4730.28,0,165559.8,0.0,OK
2026-03-30,SKU001,45.0,212862.6,4730.28,0,212862.59999999998,2.9103830456733704e-11,OK
2026-03-31,SKU001,47.0,222323.16,4730.28,0,222323.15999999997,2.9103830456733704e-11,OK
2026-04-01,SKU001,49.0,231783.72,4730.28,0,231783.72,0.0,OK
2026-04-02,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK
2026-04-03,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-04-04,SKU001,39.0,184480.92,4730.28,0,184480.91999999998,2.9103830456733704e-11,OK
2026-04-05,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-04-06,SKU001,52.0,245974.56,4730.28,0,245974.56,0.0,OK
2026-04-07,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK
2026-04-08,SKU001,46.0,217592.88,4730.28,0,217592.87999999998,2.9103830456733704e-11,OK
2026-04-09,SKU001,45.0,212862.6,4730.28,0,212862.59999999998,2.9103830456733704e-11,OK
2026-04-10,SKU001,77.0,364231.56,4730.28,0,364231.56,0.0,OK
2026-04-11,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2026-04-12,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-04-13,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-04-14,SKU001,68.0,321659.04,4730.28,0,321659.04,0.0,OK
2026-04-15,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-04-16,SKU001,53.0,250704.84,4730.28,0,250704.84,0.0,OK
2026-04-17,SKU001,53.0,250704.84,4730.28,0,250704.84,0.0,OK
2026-04-18,SKU001,39.0,184480.92,4730.28,0,184480.91999999998,2.9103830456733704e-11,OK
2026-04-19,SKU001,56.0,264895.68,4730.28,0,264895.68,0.0,OK
2026-04-20,SKU001,46.0,217592.88,4730.28,0,217592.87999999998,2.9103830456733704e-11,OK
2026-04-21,SKU001,48.0,227053.44,4730.28,0,227053.44,0.0,OK
2026-04-22,SKU001,75.0,354771.0,4730.28,0,354771.0,0.0,OK
2026-04-23,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2026-04-24,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK
2026-04-25,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2026-04-26,SKU001,60.0,283816.8,4730.28,0,283816.8,0.0,OK
2026-04-27,SKU001,51.0,241244.28,4730.28,0,241244.28,0.0,OK
2026-04-28,SKU001,47.0,222323.16,4730.28,0,222323.15999999997,2.9103830456733704e-11,OK
2026-04-29,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK
2026-04-30,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2026-05-01,SKU001,59.0,279086.52,4730.28,0,279086.51999999996,5.820766091346741e-11,OK
2026-05-02,SKU001,81.0,383152.68,4730.28,0,383152.68,0.0,OK
2026-05-03,SKU001,58.0,274356.24,4730.28,0,274356.24,0.0,OK
2026-05-04,SKU001,69.0,326389.32,4730.28,0,326389.32,0.0,OK
2026-05-05,SKU001,63.0,298007.64,4730.28,0,298007.63999999996,5.820766091346741e-11,OK
2026-05-06,SKU001,65.0,307468.2,4730.28,0,307468.2,0.0,OK
2026-05-07,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-05-08,SKU001,42.0,198671.76,4730.28,0,198671.75999999998,2.9103830456733704e-11,OK
2026-05-09,SKU001,83.0,392613.24,4730.28,0,392613.24,0.0,OK
2026-05-10,SKU001,42.0,198671.76,4730.28,0,198671.75999999998,2.9103830456733704e-11,OK
2026-05-11,SKU001,49.0,231783.72,4730.28,0,231783.72,0.0,OK
2026-05-12,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-05-13,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-05-14,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-05-15,SKU001,59.0,279086.52,4730.28,0,279086.51999999996,5.820766091346741e-11,OK
2026-05-16,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-05-17,SKU001,50.0,236514.0,4730.28,0,236514.0,0.0,OK
2026-05-18,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-05-19,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-05-20,SKU001,40.0,189211.2,4730.28,0,189211.19999999998,2.9103830456733704e-11,OK
2026-05-21,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-05-22,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-05-23,SKU001,72.0,340580.16,4730.28,0,340580.16,0.0,OK
2026-05-24,SKU001,53.0,250704.84,4730.28,0,250704.84,0.0,OK
2026-05-25,SKU001,39.0,184480.92,4730.28,0,184480.91999999998,2.9103830456733704e-11,OK
2026-05-26,SKU001,55.0,260165.4,4730.28,0,260165.4,0.0,OK
2026-05-27,SKU001,43.0,203402.04,4730.28,0,203402.03999999998,2.9103830456733704e-11,OK
2026-05-28,SKU001,62.0,293277.36,4730.28,0,293277.36,0.0,OK
2026-05-29,SKU001,70.0,331119.6,4730.28,0,331119.6,0.0,OK
2026-05-30,SKU001,62.0,293277.36,4730.28,0,293277.36,0.0,OK
2026-05-31,SKU001,67.0,316928.76,4730.28,0,316928.76,0.0,OK
2026-06-01,SKU001,48.0,227053.44,4730.28,0,227053.44,0.0,OK
2026-06-02,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-06-03,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK
2026-06-04,SKU001,47.0,222323.16,4730.28,0,222323.15999999997,2.9103830456733704e-11,OK
2026-06-05,SKU001,89.0,420994.92,4730.28,0,420994.92,0.0,OK
2026-06-06,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-06-07,SKU001,44.0,208132.32,4730.28,0,208132.31999999998,2.9103830456733704e-11,OK
2026-06-08,SKU001,44.0,208132.32,4730.28,0,208132.31999999998,2.9103830456733704e-11,OK
2026-06-09,SKU001,54.0,255435.12,4730.28,0,255435.12,0.0,OK
2026-06-10,SKU001,96.0,417778.33,4730.28,1,454106.88,-36328.54999999999,REVENUE_MISMATCH
2026-06-11,SKU001,86.0,374259.75,4730.28,1,406804.07999999996,-32544.329999999958,REVENUE_MISMATCH
2026-06-12,SKU001,90.0,391667.18,4730.28,1,425725.19999999995,-34058.01999999996,REVENUE_MISMATCH
2026-06-13,SKU001,123.0,535278.48,4730.28,1,581824.44,-46545.95999999996,REVENUE_MISMATCH
2026-06-14,SKU001,85.0,369907.9,4730.28,1,402073.8,-32165.899999999965,REVENUE_MISMATCH
2026-06-15,SKU001,77.0,335093.04,4730.28,1,364231.56,-29138.52000000002,REVENUE_MISMATCH
2026-06-16,SKU001,56.0,243704.03,4730.28,1,264895.68,-21191.649999999994,REVENUE_MISMATCH
2026-06-17,SKU001,78.0,339444.89,4730.28,1,368961.83999999997,-29516.949999999953,REVENUE_MISMATCH
2026-06-18,SKU001,92.0,400370.9,4730.28,1,435185.75999999995,-34814.85999999993,REVENUE_MISMATCH
2026-06-19,SKU001,77.0,335093.04,4730.28,1,364231.56,-29138.52000000002,REVENUE_MISMATCH
2026-06-20,SKU001,112.0,487408.05,4730.28,1,529791.36,-42383.31,REVENUE_MISMATCH
2026-06-21,SKU001,39.0,184480.92,4730.28,0,184480.91999999998,2.9103830456733704e-11,OK
2026-06-22,SKU001,42.0,198671.76,4730.28,0,198671.75999999998,2.9103830456733704e-11,OK
2026-06-23,SKU001,61.0,288547.08,4730.28,0,288547.07999999996,5.820766091346741e-11,OK
2026-06-24,SKU001,66.0,312198.48,4730.28,0,312198.48,0.0,OK
2026-06-25,SKU001,53.0,250704.84,4730.28,0,250704.84,0.0,OK
2026-06-26,SKU001,74.0,350040.72,4730.28,0,350040.72,0.0,OK
2026-06-27,SKU001,90.0,425725.2,4730.28,0,425725.19999999995,5.820766091346741e-11,OK
2026-06-28,SKU001,47.0,222323.16,4730.28,0,222323.15999999997,2.9103830456733704e-11,OK
2026-06-29,SKU001,60.0,283816.8,4730.28,0,283816.8,0.0,OK
2026-06-30,SKU001,64.0,302737.92,4730.28,0,302737.92,0.0,OK
2025-01-21,SKU002,20.0,93284.4,4664.22,0,93284.40000000001,-1.4551915228366852e-11,OK
2025-01-22,SKU002,26.0,121269.72,4664.22,0,121269.72,0.0,OK
2025-01-23,SKU002,18.0,83955.96,4664.22,0,83955.96,0.0,OK
2025-01-24,SKU002,33.0,153919.26,4664.22,0,153919.26,0.0,OK
2025-01-25,SKU002,27.0,125933.94,4664.22,0,125933.94,0.0,OK
2025-01-26,SKU002,29.0,135262.38,4664.22,0,135262.38,0.0,OK
2025-01-27,SKU002,27.0,125933.94,4664.22,0,125933.94,0.0,OK
2025-01-28,SKU002,25.0,116605.5,4664.22,0,116605.5,0.0,OK
2025-01-29,SKU002,23.0,107277.06,4664.22,0,107277.06000000001,-1.4551915228366852e-11,OK
2025-01-30,SKU002,31.0,144590.82,4664.22,0,144590.82,0.0,OK
2025-01-31,SKU002,24.0,111941.28,4664.22,0,111941.28,0.0,OK
2025-02-01,SKU002,27.0,125933.94,4664.22,0,125933.94,0.0,OK
2025-02-02,SKU002,45.0,209889.9,4664.22,0,209889.90000000002,-2.9103830456733704e-11,OK
2025-02-03,SKU002,24.0,111941.28,4664.22,0,111941.28,0.0,OK
2025-02-04,SKU002,18.0,83955.96,4664.22,0,83955.96,0.0,OK
2025-02-05,SKU002,19.0,88620.18,4664.22,0,88620.18000000001,-1.4551915228366852e-11,OK
2025-02-06,SKU002,23.0,107277.06,4664.22,0,107277.06000000001,-1.4551915228366852e-11,OK
2025-02-07,SKU002,20.0,93284.4,4664.22,0,93284.40000000001,-1.4551915228366852e-11,OK
2025-02-08,SKU002,41.0,191233.02,4664.22,0,191233.02000000002,-2.9103830456733704e-11,OK
2025-02-09,SKU002,22.0,102612.84,4664.22,0,102612.84000000001,-1.4551915228366852e-11,OK
2025-02-10,SKU002,25.0,116605.5,4664.22,0,116605.5,0.0,OK
2025-02-11,SKU002,18.0,83955.96,4664.22,0,83955.96,0.0,OK
2025-02-12,SKU002,29.0,135262.38,4664.22,0,135262.38,0.0,OK
2025-02-13,SKU002,21.0,97948.62,4664.22,0,97948.62000000001,-1.4551915228366852e-11,OK
2025-02-14,SKU002,23.0,107277.06,4664.22,0,107277.06000000001,-1.4551915228366852e-11,OK
2025-02-15,SKU002,25.0,116605.5,4664.22,0,116605.5,0.0,OK
2025-02-16,SKU002,26.0,121269.72,4664.22,0,121269.72,0.0,OK
2025-02-17,SKU002,23.0,107277.06,4664.22,0,107277.06000000001,-1.4551915228366852e-11,OK
2025-02-18,SKU002,28.0,130598.16,4664.22,0,130598.16,0.0,OK
2025-02-19,SKU002,15.0,69963.3,4664.22,0,69963.3,0.0,OK
2025-02-20,SKU002,27.0,125933.94,4664.22,0,125933.94,0.0,OK
2025-02-21,SKU002,25.0,116605.5,4664.22,0,116605.5,0.0,OK
2025-02-22,SKU002,26.0,121269.72,4664.22,0,121269.72,0.0,OK
2025-02-23,SKU002,36.0,167911.92,4664.22,0,167911.92,0.0,OK
2025-02-24,SKU002,14.0,65299.08,4664.22,0,65299.08,0.0,OK
2025-02-25,SKU002,27.0,125933.94,4664.22,0,125933.94,0.0,OK
2025-02-26,SKU002,25.0,116605.5,4664.22,0,116605.5,0.0,OK
2025-02-27,SKU002,17.0,79291.74,4664.22,0,79291.74,0.0,OK
2025-02-28,SKU002,24.0,111941.28,4664.22,0,111941.28,0.0,OK
2025-03-01,SKU002,22.0,102612.84,4664.22,0,102612.84000000001,-1.4551915228366852e-11,OK
2025-03-02,SKU002,14.0,65299.08,4664.22,0,65299.08,0.0,OK
2025-03-03,SKU002,13.0,60634.86,4664.22,0,60634.86,0.0,OK
2025-03-04,SKU002,18.0,83955.96,4664.22,0,83955.96,0.0,OK
2025-03-05,SKU002,23.0,107277.06,4664.22,0,107277.06000000001,-1.4551915228366852e-11,OK
2025-03-06,SKU002,23.0,107277.06,4664.22,0,107277.06000000001,-1.4551915228366852e-11,OK
2025-03-07,SKU002,21.0,97948.62,4664.22,0,97948.62000000001,-1.4551915228366852e-11,OK
2025-03-08,SKU002,21.0,97948.62,4664.22,0,97948.62000000001,-1.4551915228366852e-11,OK
2025-03-09,SKU002,16.0,74627.52,4664.22,0,74627.52,0.0,OK
2025-03-10,SKU002,22.0,102612.84,4664.22,0,102612.84000000001,-1.4551915228366852e-11,OK
2025-03-11,SKU002,17.0,79291.74,4664.22,0,79291.74,0.0,OK
2025-03-12,SKU002,29.0,135262.38,4664.22,0,135262.38,0.0,OK
2025-03-13,SKU002,29.0,135262.38,4664.22,0,135262.38,0.0,OK
2025-03-14,SKU002,26.0,121269.72,4664.22,0,121269.72,0.0,OK
2025-03-15,SKU002,22.0,102612.84,4664.22,0,102612.84000000001,-1.4551915228366852e-11,OK
2025-03-16,SKU002,28.0,130598.16,4664.22,0,130598.16,0.0,OK
2025-03-17,SKU002,21.0,97948.62,4664.22,0,97948.62000000001,-1.4551915228366852e-11,OK
2025-03-18,SKU002,26.0,121269.72,4664.22,0,121269.72,0.0,OK
2025-03-19,SKU002,14.0,65299.08,4664.22,0,65299.08,0.0,OK
