date,sku_id,category,subcategory,units_sold,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2025-07-07,SKU001,Furniture,Chair,50.0,66.0,186,6.0,255,252.0,255,3,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-08,SKU001,Furniture,Chair,60.0,6.0,137,6.0,255,143.0,255,112,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-09,SKU001,Furniture,Chair,56.0,0.0,184,6.0,255,184.0,255,71,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-10,SKU001,Furniture,Chair,54.0,0.0,187,6.0,255,187.0,255,68,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-11,SKU001,Furniture,Chair,53.0,0.0,134,6.0,255,134.0,255,121,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-12,SKU001,Furniture,Chair,76.0,24.0,0,6.0,255,24.0,255,231,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-13,SKU001,Furniture,Chair,51.0,0.0,112,6.0,255,112.0,255,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-14,SKU001,Furniture,Chair,45.0,0.0,177,6.0,255,177.0,255,78,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-15,SKU001,Furniture,Chair,85.0,0.0,45,6.0,255,45.0,255,210,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-16,SKU001,Furniture,Chair,53.0,0.0,150,6.0,255,150.0,255,105,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-17,SKU001,Furniture,Chair,68.0,0.0,184,6.0,255,184.0,255,71,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-18,SKU001,Furniture,Chair,55.0,91.0,0,6.0,255,91.0,255,164,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-19,SKU001,Furniture,Chair,82.0,9.0,185,6.0,255,194.0,255,61,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-20,SKU001,Furniture,Chair,58.0,0.0,146,6.0,255,146.0,255,109,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-21,SKU001,Furniture,Chair,69.0,0.0,191,6.0,255,191.0,255,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-22,SKU001,Furniture,Chair,59.0,0.0,187,6.0,255,187.0,255,68,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-23,SKU001,Furniture,Chair,56.0,0.0,130,6.0,255,130.0,255,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-24,SKU001,Furniture,Chair,60.0,66.0,0,6.0,255,66.0,255,189,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-25,SKU001,Furniture,Chair,46.0,20.0,176,6.0,255,196.0,255,59,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-26,SKU001,Furniture,Chair,94.0,0.0,155,6.0,255,155.0,255,100,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-27,SKU001,Furniture,Chair,47.0,0.0,125,6.0,255,125.0,255,130,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-28,SKU001,Furniture,Chair,64.0,0.0,145,6.0,255,145.0,255,110,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-29,SKU001,Furniture,Chair,48.0,0.0,36,6.0,255,36.0,255,219,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-30,SKU001,Furniture,Chair,57.0,129.0,0,6.0,255,129.0,255,126,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-31,SKU001,Furniture,Chair,57.0,72.0,96,6.0,255,168.0,255,87,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-01,SKU001,Furniture,Chair,67.0,5.0,39,6.0,255,44.0,255,211,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-02,SKU001,Furniture,Chair,66.0,0.0,88,6.0,255,88.0,255,167,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-03,SKU001,Furniture,Chair,58.0,0.0,111,6.0,255,111.0,255,144,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-04,SKU001,Furniture,Chair,41.0,0.0,193,6.0,255,193.0,255,62,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-05,SKU001,Furniture,Chair,61.0,0.0,126,6.0,255,126.0,255,129,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-06,SKU001,Furniture,Chair,59.0,0.0,0,6.0,255,0.0,255,255,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-07,SKU001,Furniture,Chair,68.0,0.0,36,6.0,255,36.0,255,219,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-08,SKU001,Furniture,Chair,52.0,0.0,93,6.0,255,93.0,255,162,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-09,SKU001,Furniture,Chair,72.0,0.0,170,6.0,255,170.0,255,85,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-10,SKU001,Furniture,Chair,43.0,0.0,85,6.0,255,85.0,255,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-11,SKU001,Furniture,Chair,52.0,0.0,191,6.0,255,191.0,255,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-12,SKU001,Furniture,Chair,44.0,0.0,0,6.0,255,0.0,255,255,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-13,SKU001,Furniture,Chair,69.0,0.0,117,6.0,255,117.0,255,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-14,SKU001,Furniture,Chair,59.0,0.0,190,6.0,255,190.0,255,65,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-15,SKU001,Furniture,Chair,101.0,0.0,106,6.0,255,106.0,255,149,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-16,SKU001,Furniture,Chair,70.0,0.0,110,6.0,255,110.0,255,145,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-17,SKU001,Furniture,Chair,64.0,0.0,78,6.0,255,78.0,255,177,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-18,SKU001,Furniture,Chair,42.0,118.0,0,6.0,255,118.0,255,137,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-19,SKU001,Furniture,Chair,54.0,64.0,182,6.0,255,246.0,255,9,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-20,SKU001,Furniture,Chair,82.0,0.0,96,6.0,255,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-21,SKU001,Furniture,Chair,54.0,0.0,179,6.0,255,179.0,255,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-22,SKU001,Furniture,Chair,86.0,0.0,47,6.0,255,47.0,255,208,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-23,SKU001,Furniture,Chair,38.0,0.0,138,6.0,255,138.0,255,117,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-24,SKU001,Furniture,Chair,46.0,30.0,0,6.0,255,30.0,255,225,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-25,SKU001,Furniture,Chair,42.0,0.0,42,6.0,255,42.0,255,213,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-26,SKU001,Furniture,Chair,46.0,0.0,129,6.0,255,129.0,255,126,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-27,SKU001,Furniture,Chair,57.0,0.0,116,6.0,255,116.0,255,139,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-28,SKU001,Furniture,Chair,81.0,0.0,120,6.0,255,120.0,255,135,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-29,SKU001,Furniture,Chair,55.0,0.0,149,6.0,255,149.0,255,106,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-30,SKU001,Furniture,Chair,65.0,40.0,0,6.0,255,40.0,255,215,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-31,SKU001,Furniture,Chair,58.0,0.0,88,6.0,255,88.0,255,167,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-01,SKU001,Furniture,Chair,51.0,0.0,150,6.0,255,150.0,255,105,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU001,Furniture,Chair,45.0,0.0,147,6.0,255,147.0,255,108,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-03,SKU001,Furniture,Chair,61.0,0.0,113,6.0,255,113.0,255,142,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-04,SKU001,Furniture,Chair,47.0,0.0,129,6.0,255,129.0,255,126,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-05,SKU001,Furniture,Chair,60.0,0.0,110,6.0,255,110.0,255,145,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-06,SKU001,Furniture,Chair,48.0,82.0,0,6.0,255,82.0,255,173,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-07,SKU001,Furniture,Chair,63.0,19.0,92,6.0,255,111.0,255,144,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-08,SKU001,Furniture,Chair,36.0,0.0,162,6.0,255,162.0,255,93,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-09,SKU001,Furniture,Chair,43.0,0.0,144,6.0,255,144.0,255,111,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-10,SKU001,Furniture,Chair,44.0,0.0,145,6.0,255,145.0,255,110,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-11,SKU001,Furniture,Chair,28.0,0.0,190,6.0,255,190.0,255,65,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-12,SKU001,Furniture,Chair,49.0,60.0,0,6.0,255,60.0,255,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-13,SKU001,Furniture,Chair,67.0,0.0,185,6.0,255,185.0,255,70,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-14,SKU001,Furniture,Chair,62.0,0.0,91,6.0,255,91.0,255,164,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-15,SKU001,Furniture,Chair,49.0,0.0,178,6.0,255,178.0,255,77,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU001,Furniture,Chair,42.0,0.0,120,6.0,255,120.0,255,135,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-17,SKU001,Furniture,Chair,48.0,0.0,121,6.0,255,121.0,255,134,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-18,SKU001,Furniture,Chair,55.0,117.0,0,6.0,255,117.0,255,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-19,SKU001,Furniture,Chair,51.0,66.0,186,6.0,255,252.0,255,3,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-20,SKU001,Furniture,Chair,62.0,4.0,58,6.0,255,62.0,255,193,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-21,SKU001,Furniture,Chair,49.0,0.0,46,6.0,255,46.0,255,209,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-22,SKU001,Furniture,Chair,47.0,0.0,156,6.0,255,156.0,255,99,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-23,SKU001,Furniture,Chair,36.0,0.0,85,6.0,255,85.0,255,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-24,SKU001,Furniture,Chair,49.0,0.0,0,6.0,255,0.0,255,255,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-25,SKU001,Furniture,Chair,42.0,0.0,63,6.0,255,63.0,255,192,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-26,SKU001,Furniture,Chair,70.0,0.0,83,6.0,255,83.0,255,172,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-27,SKU001,Furniture,Chair,51.0,0.0,155,6.0,255,155.0,255,100,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-28,SKU001,Furniture,Chair,43.0,0.0,36,6.0,255,36.0,255,219,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-29,SKU001,Furniture,Chair,31.0,0.0,110,6.0,255,110.0,255,145,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-30,SKU001,Furniture,Chair,40.0,0.0,0,6.0,255,0.0,255,255,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-01,SKU001,Furniture,Chair,60.0,0.0,142,6.0,255,142.0,255,113,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-02,SKU001,Furniture,Chair,101.0,0.0,187,6.0,255,187.0,255,68,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-03,SKU001,Furniture,Chair,76.0,0.0,84,6.0,255,84.0,255,171,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-04,SKU001,Furniture,Chair,94.0,0.0,180,6.0,255,180.0,255,75,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-05,SKU001,Furniture,Chair,56.0,0.0,174,6.0,255,174.0,255,81,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-06,SKU001,Furniture,Chair,68.0,15.0,0,6.0,255,15.0,255,240,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-07,SKU001,Furniture,Chair,54.0,0.0,59,6.0,255,59.0,255,196,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-08,SKU001,Furniture,Chair,59.0,0.0,80,6.0,255,80.0,255,175,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-09,SKU001,Furniture,Chair,71.0,0.0,179,6.0,255,179.0,255,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-10,SKU001,Furniture,Chair,61.0,0.0,96,6.0,255,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU001,Furniture,Chair,62.0,0.0,108,6.0,255,108.0,255,147,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-12,SKU001,Furniture,Chair,63.0,0.0,0,6.0,255,0.0,255,255,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-13,SKU001,Furniture,Chair,50.0,0.0,62,6.0,255,62.0,255,193,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-14,SKU001,Furniture,Chair,51.0,0.0,181,6.0,255,181.0,255,74,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-15,SKU001,Furniture,Chair,70.0,0.0,179,6.0,255,179.0,255,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU001,Furniture,Chair,54.0,0.0,74,6.0,255,74.0,255,181,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-17,SKU001,Furniture,Chair,73.0,0.0,143,6.0,255,143.0,255,112,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-18,SKU001,Furniture,Chair,52.0,88.0,0,6.0,255,88.0,255,167,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-19,SKU001,Furniture,Chair,55.0,33.0,95,6.0,255,128.0,255,127,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-20,SKU001,Furniture,Chair,54.0,0.0,145,6.0,255,145.0,255,110,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-21,SKU001,Furniture,Chair,46.0,0.0,176,6.0,255,176.0,255,79,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-22,SKU001,Furniture,Chair,57.0,0.0,155,6.0,255,155.0,255,100,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-23,SKU001,Furniture,Chair,49.0,0.0,117,6.0,255,117.0,255,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-24,SKU001,Furniture,Chair,66.0,66.0,0,6.0,255,66.0,255,189,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-25,SKU001,Furniture,Chair,71.0,0.0,166,6.0,255,166.0,255,89,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-26,SKU001,Furniture,Chair,38.0,0.0,151,6.0,255,151.0,255,104,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-27,SKU001,Furniture,Chair,50.0,0.0,183,6.0,255,183.0,255,72,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-28,SKU001,Furniture,Chair,52.0,0.0,166,6.0,255,166.0,255,89,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-29,SKU001,Furniture,Chair,43.0,0.0,33,6.0,255,33.0,255,222,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-30,SKU001,Furniture,Chair,65.0,80.0,0,6.0,255,80.0,255,175,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-31,SKU001,Furniture,Chair,69.0,11.0,46,6.0,255,57.0,255,198,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-01,SKU001,Furniture,Chair,71.0,0.0,165,6.0,255,165.0,255,90,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-02,SKU001,Furniture,Chair,43.0,0.0,41,6.0,255,41.0,255,214,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-03,SKU001,Furniture,Chair,35.0,0.0,73,6.0,255,73.0,255,182,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-04,SKU001,Furniture,Chair,56.0,0.0,77,6.0,255,77.0,255,178,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-05,SKU001,Furniture,Chair,69.0,0.0,182,6.0,255,182.0,255,73,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-06,SKU001,Furniture,Chair,41.0,151.0,0,6.0,255,151.0,255,104,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-07,SKU001,Furniture,Chair,70.0,81.0,115,6.0,255,196.0,255,59,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-08,SKU001,Furniture,Chair,51.0,30.0,112,6.0,255,142.0,255,113,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-09,SKU001,Furniture,Chair,43.0,0.0,115,6.0,255,115.0,255,140,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-10,SKU001,Furniture,Chair,38.0,0.0,132,6.0,255,132.0,255,123,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-11,SKU001,Furniture,Chair,57.0,0.0,35,6.0,255,35.0,255,220,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-12,SKU001,Furniture,Chair,46.0,28.0,0,6.0,255,28.0,255,227,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-13,SKU001,Furniture,Chair,40.0,0.0,128,6.0,255,128.0,255,127,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-14,SKU001,Furniture,Chair,50.0,0.0,64,6.0,255,64.0,255,191,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-15,SKU001,Furniture,Chair,78.0,0.0,127,6.0,255,127.0,255,128,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-16,SKU001,Furniture,Chair,41.0,0.0,177,6.0,255,177.0,255,78,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-17,SKU001,Furniture,Chair,57.0,0.0,154,6.0,255,154.0,255,101,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-18,SKU001,Furniture,Chair,64.0,50.0,0,6.0,255,50.0,255,205,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-19,SKU001,Furniture,Chair,45.0,5.0,71,6.0,255,76.0,255,179,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-20,SKU001,Furniture,Chair,68.0,0.0,94,6.0,255,94.0,255,161,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-21,SKU001,Furniture,Chair,83.0,0.0,38,6.0,255,38.0,255,217,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-22,SKU001,Furniture,Chair,81.0,0.0,48,6.0,255,48.0,255,207,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-23,SKU001,Furniture,Chair,70.0,0.0,193,6.0,255,193.0,255,62,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU001,Furniture,Chair,65.0,114.0,0,6.0,255,114.0,255,141,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU001,Furniture,Chair,65.0,49.0,129,6.0,255,178.0,255,77,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-26,SKU001,Furniture,Chair,52.0,0.0,131,6.0,255,131.0,255,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-27,SKU001,Furniture,Chair,74.0,0.0,71,6.0,255,71.0,255,184,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-28,SKU001,Furniture,Chair,72.0,0.0,90,6.0,255,90.0,255,165,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-29,SKU001,Furniture,Chair,69.0,0.0,59,6.0,255,59.0,255,196,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-30,SKU001,Furniture,Chair,75.0,110.0,0,6.0,255,110.0,255,145,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-01,SKU001,Furniture,Chair,51.0,59.0,162,6.0,255,221.0,255,34,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-02,SKU001,Furniture,Chair,83.0,0.0,74,6.0,255,74.0,255,181,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-03,SKU001,Furniture,Chair,75.0,0.0,85,6.0,255,85.0,255,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-04,SKU001,Furniture,Chair,52.0,0.0,26,6.0,255,26.0,255,229,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-05,SKU001,Furniture,Chair,67.0,,69,6.0,255,69.0,255,186,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-06,SKU001,Furniture,Chair,58.0,11.0,0,6.0,255,11.0,255,244,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-07,SKU001,Furniture,Chair,45.0,0.0,50,6.0,255,50.0,255,205,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-08,SKU001,Furniture,Chair,43.0,0.0,179,6.0,255,179.0,255,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-09,SKU001,Furniture,Chair,63.0,0.0,28,6.0,255,28.0,255,227,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-10,SKU001,Furniture,Chair,53.0,0.0,119,6.0,255,119.0,255,136,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-11,SKU001,Furniture,Chair,55.0,0.0,95,6.0,255,95.0,255,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-12,SKU001,Furniture,Chair,65.0,27.0,0,6.0,255,27.0,255,228,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-13,SKU001,Furniture,Chair,74.0,0.0,49,6.0,255,49.0,255,206,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-14,SKU001,Furniture,Chair,64.0,0.0,158,6.0,255,158.0,255,97,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-15,SKU001,Furniture,Chair,70.0,0.0,79,6.0,255,79.0,255,176,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-16,SKU001,Furniture,Chair,83.0,0.0,140,6.0,255,140.0,255,115,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-17,SKU001,Furniture,Chair,87.0,0.0,77,6.0,255,77.0,255,178,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-18,SKU001,Furniture,Chair,66.0,112.0,0,6.0,255,112.0,255,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-19,SKU001,Furniture,Chair,102.0,10.0,62,6.0,255,72.0,255,183,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-20,SKU001,Furniture,Chair,102.0,0.0,165,6.0,255,165.0,255,90,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-21,SKU001,Furniture,Chair,71.0,0.0,150,6.0,255,150.0,255,105,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-22,SKU001,Furniture,Chair,58.0,0.0,171,6.0,255,171.0,255,84,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-23,SKU001,Furniture,Chair,77.0,0.0,191,6.0,255,191.0,255,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-24,SKU001,Furniture,Chair,68.0,54.0,0,6.0,255,54.0,255,201,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-25,SKU001,Furniture,Chair,115.0,0.0,148,6.0,255,148.0,255,107,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-26,SKU001,Furniture,Chair,124.0,0.0,121,6.0,255,121.0,255,134,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-27,SKU001,Furniture,Chair,82.0,0.0,176,6.0,255,176.0,255,79,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-28,SKU001,Furniture,Chair,64.0,0.0,128,6.0,255,128.0,255,127,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-29,SKU001,Furniture,Chair,62.0,0.0,167,6.0,255,167.0,255,88,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-30,SKU001,Furniture,Chair,87.0,0.0,0,6.0,255,0.0,255,255,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-31,SKU001,Furniture,Chair,87.0,0.0,31,6.0,255,31.0,255,224,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-01,SKU001,Furniture,Chair,65.0,0.0,41,6.0,255,41.0,255,214,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-02,SKU001,Furniture,Chair,59.0,0.0,135,6.0,255,135.0,255,120,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-03,SKU001,Furniture,Chair,84.0,0.0,166,6.0,255,166.0,255,89,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-04,SKU001,Furniture,Chair,70.0,0.0,65,6.0,255,65.0,255,190,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-05,SKU001,Furniture,Chair,41.0,0.0,124,6.0,255,124.0,255,131,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-06,SKU001,Furniture,Chair,49.0,64.0,0,6.0,255,64.0,255,191,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-07,SKU001,Furniture,Chair,65.0,0.0,136,6.0,255,136.0,255,119,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-08,SKU001,Furniture,Chair,61.0,0.0,63,6.0,255,63.0,255,192,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-09,SKU001,Furniture,Chair,50.0,0.0,61,6.0,255,61.0,255,194,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-10,SKU001,Furniture,Chair,72.0,0.0,156,6.0,255,156.0,255,99,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
