date,sku_id,units_sold,revenue,price,promo_flag
2026-05-14,SKU001,54.0,255435.12,4730.28,0
2026-05-15,SKU001,59.0,279086.52,4730.28,0
2026-05-16,SKU001,70.0,331119.6,4730.28,0
2026-05-17,SKU001,50.0,236514.0,4730.28,0
2026-05-18,SKU001,61.0,288547.08,4730.28,0
2026-05-19,SKU001,54.0,255435.12,4730.28,0
2026-05-20,SKU001,40.0,189211.2,4730.28,0
2026-05-21,SKU001,61.0,288547.08,4730.28,0
2026-05-22,SKU001,54.0,255435.12,4730.28,0
2026-05-23,SKU001,72.0,340580.16,4730.28,0
2026-05-24,SKU001,53.0,250704.84,4730.28,0
2026-05-25,SKU001,39.0,184480.92,4730.28,0
2026-05-26,SKU001,55.0,260165.4,4730.28,0
2026-05-27,SKU001,43.0,203402.04,4730.28,0
2026-05-28,SKU001,62.0,293277.36,4730.28,0
2026-05-29,SKU001,70.0,331119.6,4730.28,0
2026-05-30,SKU001,62.0,293277.36,4730.28,0
2026-05-31,SKU001,67.0,316928.76,4730.28,0
2026-06-01,SKU001,48.0,227053.44,4730.28,0
2026-06-02,SKU001,54.0,255435.12,4730.28,0
2026-06-03,SKU001,66.0,312198.48,4730.28,0
2026-06-04,SKU001,47.0,222323.16,4730.28,0
2026-06-05,SKU001,89.0,420994.92,4730.28,0
2026-06-06,SKU001,61.0,288547.08,4730.28,0
2026-06-07,SKU001,44.0,208132.32,4730.28,0
2026-06-08,SKU001,44.0,208132.32,4730.28,0
2026-06-09,SKU001,54.0,255435.12,4730.28,0
2026-06-10,SKU001,96.0,417778.33,4730.28,1
2026-06-11,SKU001,86.0,374259.75,4730.28,1
2026-06-12,SKU001,90.0,391667.18,4730.28,1
2026-06-13,SKU001,123.0,535278.48,4730.28,1
2026-06-14,SKU001,85.0,369907.9,4730.28,1
2026-06-15,SKU001,77.0,335093.04,4730.28,1
2026-06-16,SKU001,56.0,243704.03,4730.28,1
2026-06-17,SKU001,78.0,339444.89,4730.28,1
2026-06-18,SKU001,92.0,400370.9,4730.28,1
2026-06-19,SKU001,77.0,335093.04,4730.28,1
2026-06-20,SKU001,112.0,487408.05,4730.28,1
2026-06-21,SKU001,39.0,184480.92,4730.28,0
2026-06-22,SKU001,42.0,198671.76,4730.28,0
2026-06-23,SKU001,61.0,288547.08,4730.28,0
2026-06-24,SKU001,66.0,312198.48,4730.28,0
2026-06-25,SKU001,53.0,250704.84,4730.28,0
2026-06-26,SKU001,74.0,350040.72,4730.28,0
2026-06-27,SKU001,90.0,425725.2,4730.28,0
2026-06-28,SKU001,47.0,222323.16,4730.28,0
2026-06-29,SKU001,60.0,283816.8,4730.28,0
2026-06-30,SKU001,64.0,302737.92,4730.28,0
2025-01-21,SKU002,20.0,93284.4,4664.22,0
2025-01-22,SKU002,26.0,121269.72,4664.22,0
2025-01-23,SKU002,18.0,83955.96,4664.22,0
2025-01-24,SKU002,33.0,153919.26,4664.22,0
2025-01-25,SKU002,27.0,125933.94,4664.22,0
2025-01-26,SKU002,29.0,135262.38,4664.22,0
2025-01-27,SKU002,27.0,125933.94,4664.22,0
2025-01-28,SKU002,25.0,116605.5,4664.22,0
2025-01-29,SKU002,23.0,107277.06,4664.22,0
2025-01-30,SKU002,31.0,144590.82,4664.22,0
2025-01-31,SKU002,24.0,111941.28,4664.22,0
2025-02-01,SKU002,27.0,125933.94,4664.22,0
2025-02-02,SKU002,45.0,209889.9,4664.22,0
2025-02-03,SKU002,24.0,111941.28,4664.22,0
2025-02-04,SKU002,18.0,83955.96,4664.22,0
2025-02-05,SKU002,19.0,88620.18,4664.22,0
2025-02-06,SKU002,23.0,107277.06,4664.22,0
2025-02-07,SKU002,20.0,93284.4,4664.22,0
2025-02-08,SKU002,41.0,191233.02,4664.22,0
2025-02-09,SKU002,22.0,102612.84,4664.22,0
2025-02-10,SKU002,25.0,116605.5,4664.22,0
2025-02-11,SKU002,18.0,83955.96,4664.22,0
2025-02-12,SKU002,29.0,135262.38,4664.22,0
2025-02-13,SKU002,21.0,97948.62,4664.22,0
2025-02-14,SKU002,23.0,107277.06,4664.22,0
2025-02-15,SKU002,25.0,116605.5,4664.22,0
2025-02-16,SKU002,26.0,121269.72,4664.22,0
2025-02-17,SKU002,23.0,107277.06,4664.22,0
2025-02-18,SKU002,,130598.16,4664.22,0
2025-02-19,SKU002,15.0,69963.3,4664.22,0
2025-02-20,SKU002,27.0,125933.94,4664.22,0
2025-02-21,SKU002,25.0,116605.5,4664.22,0
2025-02-22,SKU002,26.0,121269.72,4664.22,0
2025-02-23,SKU002,36.0,167911.92,4664.22,0
2025-02-24,SKU002,14.0,65299.08,4664.22,0
2025-02-25,SKU002,27.0,125933.94,4664.22,0
2025-02-26,SKU002,25.0,116605.5,4664.22,0
2025-02-27,SKU002,17.0,79291.74,4664.22,0
2025-02-28,SKU002,24.0,111941.28,4664.22,0
2025-03-01,SKU002,22.0,102612.84,4664.22,0
2025-03-02,SKU002,14.0,65299.08,4664.22,0
2025-03-03,SKU002,13.0,60634.86,4664.22,0
2025-03-04,SKU002,18.0,83955.96,4664.22,0
2025-03-05,SKU002,23.0,107277.06,4664.22,0
2025-03-06,SKU002,23.0,107277.06,4664.22,0
2025-03-07,SKU002,21.0,97948.62,4664.22,0
2025-03-08,SKU002,21.0,97948.62,4664.22,0
2025-03-09,SKU002,16.0,74627.52,4664.22,0
2025-03-10,SKU002,22.0,102612.84,4664.22,0
2025-03-11,SKU002,17.0,79291.74,4664.22,0
2025-03-12,SKU002,29.0,135262.38,4664.22,0
2025-03-13,SKU002,29.0,135262.38,4664.22,0
2025-03-14,SKU002,26.0,121269.72,4664.22,0
2025-03-15,SKU002,22.0,102612.84,4664.22,0
2025-03-16,SKU002,28.0,130598.16,4664.22,0
2025-03-17,SKU002,21.0,97948.62,4664.22,0
2025-03-18,SKU002,26.0,121269.72,4664.22,0
2025-03-19,SKU002,14.0,65299.08,4664.22,0
2025-03-20,SKU002,31.0,133023.55,4664.22,1
2025-03-21,SKU002,36.0,154478.97,4664.22,1
2025-03-22,SKU002,33.0,141605.72,4664.22,1
2025-03-23,SKU002,36.0,154478.97,4664.22,1
2025-03-24,SKU002,36.0,154478.97,4664.22,1
2025-03-25,SKU002,30.0,128732.47,4664.22,1
2025-03-26,SKU002,36.0,154478.97,4664.22,1
2025-03-27,SKU002,34.0,145896.8,4664.22,1
2025-03-28,SKU002,27.0,125933.94,4664.22,0
2025-03-29,SKU002,34.0,158583.48,4664.22,0
2025-03-30,SKU002,30.0,139926.6,4664.22,0
2025-03-31,SKU002,22.0,102612.84,4664.22,0
2025-04-01,SKU002,30.0,139926.6,4664.22,0
2025-04-02,SKU002,14.0,65299.08,4664.22,0
2025-04-03,SKU002,25.0,116605.5,4664.22,0
2025-04-04,SKU002,26.0,121269.72,4664.22,0
2025-04-05,SKU002,17.0,79291.74,4664.22,0
2025-04-06,SKU002,19.0,88620.18,4664.22,0
2025-04-07,SKU002,27.0,125933.94,4664.22,0
2025-04-08,SKU002,23.0,107277.06,4664.22,0
2025-04-09,SKU002,29.0,135262.38,4664.22,0
2025-04-10,SKU002,17.0,79291.74,4664.22,0
2025-04-11,SKU002,30.0,139926.6,4664.22,0
2025-04-12,SKU002,40.0,186568.8,4664.22,0
2025-04-13,SKU002,36.0,167911.92,4664.22,0
2025-04-14,SKU002,15.0,69963.3,4664.22,0
2025-04-15,SKU002,21.0,97948.62,4664.22,0
2025-04-16,SKU002,31.0,144590.82,4664.22,0
2025-04-17,SKU002,28.0,130598.16,4664.22,0
2025-04-18,SKU002,27.0,125933.94,4664.22,0
2025-04-19,SKU002,21.0,97948.62,4664.22,0
2025-04-20,SKU002,22.0,102612.84,4664.22,0
2025-04-21,SKU002,18.0,83955.96,4664.22,0
2025-04-22,SKU002,19.0,88620.18,4664.22,0
2025-04-23,SKU002,20.0,93284.4,4664.22,0
2025-04-24,SKU002,19.0,88620.18,4664.22,0
2025-04-25,SKU002,25.0,116605.5,4664.22,0
2025-04-26,SKU002,21.0,97948.62,4664.22,0
2025-04-27,SKU002,20.0,93284.4,4664.22,0
2025-04-28,SKU002,33.0,153919.26,4664.22,0
2025-04-29,SKU002,13.0,60634.86,4664.22,0
2025-04-30,SKU002,21.0,97948.62,4664.22,0
2025-05-01,SKU002,25.0,116605.5,4664.22,0
2025-05-02,SKU002,26.0,121269.72,4664.22,0
2025-05-03,SKU002,23.0,107277.06,4664.22,0
2025-05-04,SKU002,28.0,130598.16,4664.22,0
2025-05-05,SKU002,23.0,107277.06,4664.22,0
2025-05-06,SKU002,35.0,163247.7,4664.22,0
2025-05-07,SKU002,24.0,111941.28,4664.22,0
2025-05-08,SKU002,17.0,79291.74,4664.22,0
2025-05-09,SKU002,20.0,93284.4,4664.22,0
2025-05-10,SKU002,22.0,102612.84,4664.22,0
2025-05-11,SKU002,26.0,121269.72,4664.22,0
2025-05-12,SKU002,19.0,88620.18,4664.22,0
2025-05-13,SKU002,23.0,107277.06,4664.22,0
2025-05-14,SKU002,33.0,153919.26,4664.22,0
2025-05-15,SKU002,24.0,111941.28,4664.22,0
2025-05-16,SKU002,27.0,125933.94,4664.22,0
2025-05-17,SKU002,24.0,111941.28,4664.22,0
2025-05-18,SKU002,23.0,107277.06,4664.22,0
2025-05-19,SKU002,13.0,60634.86,4664.22,0
2025-05-20,SKU002,19.0,88620.18,4664.22,0
2025-05-21,SKU002,17.0,79291.74,4664.22,0
2025-05-22,SKU002,20.0,93284.4,4664.22,0
2025-05-23,SKU002,12.0,55970.64,4664.22,0
2025-05-24,SKU002,25.0,116605.5,4664.22,0
2025-05-25,SKU002,13.0,60634.86,4664.22,0
2025-05-26,SKU002,23.0,107277.06,4664.22,0
2025-05-27,SKU002,21.0,97948.62,4664.22,0
2025-05-28,SKU002,30.0,139926.6,4664.22,0
2025-05-29,SKU002,19.0,88620.18,4664.22,0
2025-05-30,SKU002,33.0,153919.26,4664.22,0
2025-05-31,SKU002,27.0,125933.94,4664.22,0
2025-06-01,SKU002,21.0,97948.62,4664.22,0
2025-06-02,SKU002,27.0,125933.94,4664.22,0
2025-06-03,SKU002,28.0,130598.16,4664.22,0
2025-06-04,SKU002,26.0,121269.72,4664.22,0
2025-06-05,SKU002,15.0,69963.3,4664.22,0
2025-06-06,SKU002,23.0,107277.06,4664.22,0
2025-06-07,SKU002,29.0,135262.38,4664.22,0
2025-06-08,SKU002,24.0,111941.28,4664.22,0
2025-06-09,SKU002,31.0,144590.82,4664.22,0
2025-06-10,SKU002,34.0,145896.8,4664.22,1
2025-06-11,SKU002,34.0,145896.8,4664.22,1
2025-06-12,SKU002,30.0,128732.47,4664.22,1
2025-06-13,SKU002,39.0,167352.21,4664.22,1
2025-06-14,SKU002,42.0,180225.46,4664.22,1
2025-06-15,SKU002,39.0,167352.21,4664.22,1
2025-06-16,SKU002,27.0,115859.22,4664.22,1
2025-06-17,SKU002,43.0,184516.54,4664.22,1
2025-06-18,SKU002,28.0,120150.31,4664.22,1
2025-06-19,SKU002,42.0,180225.46,4664.22,1
2025-06-20,SKU002,31.0,133023.55,4664.22,1
2025-06-21,SKU002,28.0,130598.16,4664.22,0
2025-06-22,SKU002,25.0,116605.5,4664.22,0
2025-06-23,SKU002,18.0,83955.96,4664.22,0
2025-06-24,SKU002,17.0,79291.74,4664.22,0
2025-06-25,SKU002,17.0,79291.74,4664.22,0
2025-06-26,SKU002,24.0,111941.28,4664.22,0
2025-06-27,SKU002,39.0,181904.58,4664.22,0
2025-06-28,SKU002,33.0,153919.26,4664.22,0
2025-06-29,SKU002,22.0,102612.84,4664.22,0
2025-06-30,SKU002,22.0,102612.84,4664.22,0
2025-07-01,SKU002,17.0,79291.74,4664.22,0
2025-07-02,SKU002,18.0,83955.96,4664.22,0
2025-07-03,SKU002,31.0,144590.82,4664.22,0
2025-07-04,SKU002,42.0,195897.24,4664.22,0
2025-07-05,SKU002,18.0,83955.96,4664.22,0
2025-07-06,SKU002,32.0,149255.04,4664.22,0
2025-07-07,SKU002,24.0,111941.28,4664.22,0
2025-07-08,SKU002,23.0,107277.06,4664.22,0
2025-07-09,SKU002,30.0,139926.6,4664.22,0
2025-07-10,SKU002,30.0,139926.6,4664.22,0
2025-07-11,SKU002,26.0,121269.72,4664.22,0
2025-07-12,SKU002,30.0,139926.6,4664.22,0
2025-07-13,SKU002,11.0,51306.42,4664.22,0
2025-07-14,SKU002,19.0,88620.18,4664.22,0
2025-07-15,SKU002,29.0,135262.38,4664.22,0
2025-07-16,SKU002,27.0,125933.94,4664.22,0
2025-07-17,SKU002,24.0,111941.28,4664.22,0
2025-07-18,SKU002,32.0,149255.04,4664.22,0
2025-07-19,SKU002,26.0,121269.72,4664.22,0
2025-07-20,SKU002,37.0,172576.14,4664.22,0
2025-07-21,SKU002,16.0,74627.52,4664.22,0
2025-07-22,SKU002,25.0,116605.5,4664.22,0
2025-07-23,SKU002,32.0,149255.04,4664.22,0
2025-07-24,SKU002,28.0,130598.16,4664.22,0
2025-07-25,SKU002,33.0,153919.26,4664.22,0
2025-07-26,SKU002,30.0,139926.6,4664.22,0
2025-07-27,SKU002,32.0,149255.04,4664.22,0
2025-07-28,SKU002,19.0,88620.18,4664.22,0
2025-07-29,SKU002,27.0,125933.94,4664.22,0
2025-07-30,SKU002,20.0,93284.4,4664.22,0
2025-07-31,SKU002,39.0,181904.58,4664.22,0
2025-08-01,SKU002,38.0,177240.36,4664.22,0
2025-08-02,SKU002,18.0,83955.96,4664.22,0
2025-08-03,SKU002,46.0,214554.12,4664.22,0
2025-08-04,SKU002,30.0,139926.6,4664.22,0
2025-08-05,SKU002,27.0,125933.94,4664.22,0
2025-08-06,SKU002,27.0,125933.94,4664.22,0
2025-08-07,SKU002,24.0,111941.28,4664.22,0
2025-08-08,SKU002,29.0,135262.38,4664.22,0
2025-08-09,SKU002,30.0,139926.6,4664.22,0
2025-08-10,SKU002,18.0,83955.96,4664.22,0
2025-08-11,SKU002,25.0,116605.5,4664.22,0
2025-08-12,SKU002,25.0,116605.5,4664.22,0
2025-08-13,SKU002,27.0,125933.94,4664.22,0
2025-08-14,SKU002,21.0,97948.62,4664.22,0
2025-08-15,SKU002,32.0,149255.04,4664.22,0
2025-08-16,SKU002,45.0,209889.9,4664.22,0
2025-08-17,SKU002,31.0,144590.82,4664.22,0
2025-08-18,SKU002,25.0,116605.5,4664.22,0
2025-08-19,SKU002,34.0,158583.48,4664.22,0
2025-08-20,SKU002,36.0,167911.92,4664.22,0
2025-08-21,SKU002,31.0,144590.82,4664.22,0
2025-08-22,SKU002,25.0,116605.5,4664.22,0
2025-08-23,SKU002,30.0,139926.6,4664.22,0
2025-08-24,SKU002,33.0,153919.26,4664.22,0
2025-08-25,SKU002,42.0,195897.24,4664.22,0
2025-08-26,SKU002,28.0,130598.16,4664.22,0
2025-08-27,SKU002,24.0,111941.28,4664.22,0
2025-08-28,SKU002,24.0,111941.28,4664.22,0
2025-08-29,SKU002,27.0,125933.94,4664.22,0
2025-08-30,SKU002,32.0,149255.04,4664.22,0
2025-08-31,SKU002,34.0,158583.48,4664.22,0
2025-09-01,SKU002,22.0,102612.84,4664.22,0
2025-09-02,SKU002,9.0,41977.98,4664.22,0
2025-09-03,SKU002,19.0,88620.18,4664.22,0
2025-09-04,SKU002,12.0,55970.64,4664.22,0
2025-09-05,SKU002,25.0,116605.5,4664.22,0
2025-09-06,SKU002,32.0,149255.04,4664.22,0
2025-09-07,SKU002,29.0,135262.38,4664.22,0
2025-09-08,SKU002,14.0,65299.08,4664.22,0
2025-09-09,SKU002,18.0,83955.96,4664.22,0
2025-09-10,SKU002,24.0,111941.28,4664.22,0
2025-09-11,SKU002,18.0,83955.96,4664.22,0
2025-09-12,SKU002,27.0,125933.94,4664.22,0
2025-09-13,SKU002,33.0,153919.26,4664.22,0
2025-09-14,SKU002,25.0,116605.5,4664.22,0
2025-09-15,SKU002,14.0,65299.08,4664.22,0
2025-09-16,SKU002,26.0,121269.72,4664.22,0
2025-09-17,SKU002,18.0,83955.96,4664.22,0
2025-09-18,SKU002,19.0,88620.18,4664.22,0
2025-09-19,SKU002,20.0,93284.4,4664.22,0
2025-09-20,SKU002,34.0,158583.48,4664.22,0
2025-09-21,SKU002,22.0,102612.84,4664.22,0
2025-09-22,SKU002,22.0,102612.84,4664.22,0
2025-09-23,SKU002,31.0,144590.82,4664.22,0
2025-09-24,SKU002,30.0,139926.6,4664.22,0
2025-09-25,SKU002,27.0,125933.94,4664.22,0
2025-09-26,SKU002,26.0,121269.72,4664.22,0
2025-09-27,SKU002,33.0,153919.26,4664.22,0
2025-09-28,SKU002,26.0,121269.72,4664.22,0
2025-09-29,SKU002,25.0,116605.5,4664.22,0
2025-09-30,SKU002,21.0,97948.62,4664.22,0
2025-10-01,SKU002,25.0,107277.06,4664.22,1
2025-10-02,SKU002,25.0,107277.06,4664.22,1
2025-10-03,SKU002,42.0,180225.46,4664.22,1
2025-10-04,SKU002,35.0,150187.88,4664.22,1
2025-10-05,SKU002,36.0,154478.97,4664.22,1
2025-10-06,SKU002,36.0,154478.97,4664.22,1
2025-10-07,SKU002,36.0,154478.97,4664.22,1
2025-10-08,SKU002,37.0,158770.05,4664.22,1
2025-10-09,SKU002,29.0,124441.39,4664.22,1
2025-10-10,SKU002,40.0,171643.3,4664.22,1
2025-10-11,SKU002,25.0,116605.5,4664.22,0
2025-10-12,SKU002,31.0,144590.82,4664.22,0
2025-10-13,SKU002,16.0,74627.52,4664.22,0
2025-10-14,SKU002,17.0,79291.74,4664.22,0
2025-10-15,SKU002,19.0,88620.18,4664.22,0
2025-10-16,SKU002,23.0,107277.06,4664.22,0
2025-10-17,SKU002,37.0,172576.14,4664.22,0
2025-10-18,SKU002,36.0,167911.92,4664.22,0
2025-10-19,SKU002,30.0,139926.6,4664.22,0
2025-10-20,SKU002,17.0,79291.74,4664.22,0
2025-10-21,SKU002,28.0,130598.16,4664.22,0
2025-10-22,SKU002,18.0,83955.96,4664.22,0
2025-10-23,SKU002,24.0,111941.28,4664.22,0
2025-10-24,SKU002,38.0,177240.36,4664.22,0
2025-10-25,SKU002,22.0,102612.84,4664.22,0
2025-10-26,SKU002,37.0,172576.14,4664.22,0
2025-10-27,SKU002,18.0,83955.96,4664.22,0
2025-10-28,SKU002,29.0,135262.38,4664.22,0
2025-10-29,SKU002,23.0,107277.06,4664.22,0
2025-10-30,SKU002,23.0,107277.06,4664.22,0
2025-10-31,SKU002,19.0,88620.18,4664.22,0
2025-11-01,SKU002,37.0,172576.14,4664.22,0
2025-11-02,SKU002,21.0,97948.62,4664.22,0
2025-11-03,SKU002,18.0,83955.96,4664.22,0
2025-11-04,SKU002,18.0,83955.96,4664.22,0
2025-11-05,SKU002,21.0,97948.62,4664.22,0
2025-11-06,SKU002,27.0,125933.94,4664.22,0
2025-11-07,SKU002,16.0,74627.52,4664.22,0
2025-11-08,SKU002,17.0,79291.74,4664.22,0
2025-11-09,SKU002,21.0,97948.62,4664.22,0
2025-11-10,SKU002,20.0,93284.4,4664.22,0
2025-11-11,SKU002,22.0,102612.84,4664.22,0
2025-11-12,SKU002,22.0,102612.84,4664.22,0
2025-11-13,SKU002,30.0,139926.6,4664.22,0
2025-11-14,SKU002,36.0,167911.92,4664.22,0
2025-11-15,SKU002,29.0,135262.38,4664.22,0
2025-11-16,SKU002,29.0,135262.38,4664.22,0
2025-11-17,SKU002,13.0,60634.86,4664.22,0
2025-11-18,SKU002,25.0,116605.5,4664.22,0
2025-11-19,SKU002,16.0,74627.52,4664.22,0
2025-11-20,SKU002,41.0,175934.38,4664.22,1
2025-11-21,SKU002,43.0,184516.54,4664.22,1
2025-11-22,SKU002,38.0,163061.13,4664.22,1
2025-11-23,SKU002,28.0,120150.31,4664.22,1
2025-11-24,SKU002,20.0,85821.65,4664.22,1
2025-11-25,SKU002,31.0,133023.55,4664.22,1
2025-11-26,SKU002,32.0,137314.64,4664.22,1
2025-11-27,SKU002,39.0,167352.21,4664.22,1
2025-11-28,SKU002,44.0,188807.63,4664.22,1
2025-11-29,SKU002,46.0,197389.79,4664.22,1
2025-11-30,SKU002,35.0,150187.88,4664.22,1
2025-12-01,SKU002,22.0,102612.84,4664.22,0
2025-12-02,SKU002,33.0,153919.26,4664.22,0
2025-12-03,SKU002,13.0,60634.86,4664.22,0
2025-12-04,SKU002,21.0,97948.62,4664.22,0
2025-12-05,SKU002,27.0,125933.94,4664.22,0
2025-12-06,SKU002,24.0,111941.28,4664.22,0
2025-12-07,SKU002,31.0,144590.82,4664.22,0
2025-12-08,SKU002,22.0,102612.84,4664.22,0
2025-12-09,SKU002,23.0,107277.06,4664.22,0
2025-12-10,SKU002,25.0,116605.5,4664.22,0
2025-12-11,SKU002,26.0,121269.72,4664.22,0
2025-12-12,SKU002,31.0,144590.82,4664.22,0
2025-12-13,SKU002,25.0,116605.5,4664.22,0
2025-12-14,SKU002,30.0,139926.6,4664.22,0
2025-12-15,SKU002,42.0,180225.46,4664.22,1
2025-12-16,SKU002,42.0,180225.46,4664.22,1
2025-12-17,SKU002,29.0,124441.39,4664.22,1
2025-12-18,SKU002,43.0,184516.54,4664.22,1
2025-12-19,SKU002,44.0,188807.63,4664.22,1
2025-12-20,SKU002,38.0,163061.13,4664.22,1
2025-12-21,SKU002,34.0,145896.8,4664.22,1
2025-12-22,SKU002,39.0,167352.21,,1
2025-12-23,SKU002,34.0,145896.8,4664.22,1
2025-12-24,SKU002,39.0,167352.21,4664.22,1
2025-12-25,SKU002,36.0,154478.97,4664.22,1
2025-12-26,SKU002,48.0,205971.96,4664.22,1
2025-12-27,SKU002,41.0,175934.38,4664.22,1
2025-12-28,SKU002,35.0,150187.88,4664.22,1
2025-12-29,SKU002,26.0,111568.14,4664.22,1
2025-12-30,SKU002,37.0,158770.05,4664.22,1
2025-12-31,SKU002,59.0,253173.86,4664.22,1
2026-01-01,SKU002,29.0,135262.38,4664.22,0
2026-01-02,SKU002,23.0,107277.06,4664.22,0
2026-01-03,SKU002,28.0,130598.16,4664.22,0
2026-01-04,SKU002,34.0,158583.48,4664.22,0
2026-01-05,SKU002,16.0,74627.52,4664.22,0
2026-01-06,SKU002,29.0,135262.38,4664.22,0
2026-01-07,SKU002,25.0,116605.5,4664.22,0
2026-01-08,SKU002,18.0,83955.96,4664.22,0
2026-01-09,SKU002,33.0,153919.26,4664.22,0
2026-01-10,SKU002,38.0,177240.36,4664.22,0
2026-01-11,SKU002,30.0,139926.6,4664.22,0
2026-01-12,SKU002,23.0,107277.06,4664.22,0
2026-01-13,SKU002,40.0,186568.8,4664.22,0
2026-01-14,SKU002,47.0,219218.34,4664.22,0
2026-01-15,SKU002,28.0,130598.16,4664.22,0
2026-01-16,SKU002,29.0,135262.38,4664.22,0
2026-01-17,SKU002,24.0,111941.28,4664.22,0
2026-01-18,SKU002,27.0,125933.94,4664.22,0
2026-01-19,SKU002,20.0,93284.4,4664.22,0
2026-01-20,SKU002,39.0,181904.58,4664.22,0
2026-01-21,SKU002,21.0,97948.62,4664.22,0
2026-01-22,SKU002,33.0,153919.26,4664.22,0
2026-01-23,SKU002,32.0,149255.04,4664.22,0
2026-01-24,SKU002,37.0,172576.14,4664.22,0
2026-01-25,SKU002,19.0,88620.18,4664.22,0
2026-01-26,SKU002,29.0,135262.38,4664.22,0
2026-01-27,SKU002,35.0,163247.7,4664.22,0
2026-01-28,SKU002,23.0,107277.06,4664.22,0
2026-01-29,SKU002,26.0,121269.72,4664.22,0
2026-01-30,SKU002,22.0,102612.84,4664.22,0
2026-01-31,SKU002,29.0,135262.38,4664.22,0
2026-02-01,SKU002,20.0,93284.4,4664.22,0
2026-02-02,SKU002,13.0,60634.86,4664.22,0
2026-02-03,SKU002,25.0,116605.5,4664.22,0
2026-02-04,SKU002,27.0,125933.94,4664.22,0
2026-02-05,SKU002,26.0,121269.72,4664.22,0
2026-02-06,SKU002,32.0,149255.04,4664.22,0
2026-02-07,SKU002,23.0,107277.06,4664.22,0
2026-02-08,SKU002,28.0,130598.16,4664.22,0
2026-02-09,SKU002,25.0,116605.5,4664.22,0
2026-02-10,SKU002,26.0,121269.72,4664.22,0
2026-02-11,SKU002,21.0,97948.62,4664.22,0
2026-02-12,SKU002,17.0,79291.74,4664.22,0
2026-02-13,SKU002,25.0,116605.5,4664.22,0
2026-02-14,SKU002,25.0,116605.5,4664.22,0
2026-02-15,SKU002,21.0,97948.62,4664.22,0
2026-02-16,SKU002,29.0,135262.38,4664.22,0
2026-02-17,SKU002,32.0,149255.04,4664.22,0
2026-02-18,SKU002,36.0,167911.92,4664.22,0
2026-02-19,SKU002,26.0,121269.72,4664.22,0
2026-02-20,SKU002,20.0,93284.4,4664.22,0
2026-02-21,SKU002,32.0,149255.04,4664.22,0
2026-02-22,SKU002,18.0,83955.96,4664.22,0
2026-02-23,SKU002,18.0,83955.96,4664.22,0
2026-02-24,SKU002,31.0,144590.82,4664.22,0
2026-02-25,SKU002,28.0,130598.16,4664.22,0
2026-02-26,SKU002,40.0,186568.8,4664.22,0
2026-02-27,SKU002,23.0,107277.06,4664.22,0
2026-02-28,SKU002,24.0,111941.28,4664.22,0
2026-03-01,SKU002,30.0,139926.6,4664.22,0
2026-03-02,SKU002,20.0,93284.4,4664.22,0
2026-03-03,SKU002,20.0,93284.4,4664.22,0
2026-03-04,SKU002,26.0,121269.72,4664.22,0
2026-03-05,SKU002,25.0,116605.5,4664.22,0
2026-03-06,SKU002,29.0,135262.38,4664.22,0
2026-03-07,SKU002,30.0,139926.6,4664.22,0
2026-03-08,SKU002,23.0,107277.06,4664.22,0
2026-03-09,SKU002,21.0,97948.62,4664.22,0
2026-03-10,SKU002,34.0,158583.48,4664.22,0
2026-03-11,SKU002,26.0,121269.72,4664.22,0
2026-03-12,SKU002,37.0,172576.14,4664.22,0
2026-03-13,SKU002,40.0,186568.8,4664.22,0
2026-03-14,SKU002,34.0,158583.48,4664.22,0
2026-03-15,SKU002,38.0,163061.13,4664.22,1
2026-03-16,SKU002,32.0,137314.64,4664.22,1
2026-03-17,SKU002,36.0,154478.97,4664.22,1
2026-03-18,SKU002,32.0,137314.64,4664.22,1
2026-03-19,SKU002,32.0,137314.64,4664.22,1
2026-03-20,SKU002,38.0,163061.13,4664.22,1
2026-03-21,SKU002,46.0,197389.79,4664.22,1
2026-03-22,SKU002,38.0,163061.13,4664.22,1
2026-03-23,SKU002,29.0,124441.39,4664.22,1
2026-03-24,SKU002,35.0,150187.88,4664.22,1
2026-03-25,SKU002,23.0,98694.9,4664.22,1
2026-03-26,SKU002,28.0,130598.16,4664.22,0
2026-03-27,SKU002,30.0,139926.6,4664.22,0
2026-03-28,SKU002,19.0,88620.18,4664.22,0
2026-03-29,SKU002,26.0,121269.72,4664.22,0
2026-03-30,SKU002,23.0,107277.06,4664.22,0
2026-03-31,SKU002,18.0,83955.96,4664.22,0
2026-04-01,SKU002,23.0,107277.06,4664.22,0
2026-04-02,SKU002,28.0,130598.16,4664.22,0
2026-04-03,SKU002,27.0,125933.94,4664.22,0
2026-04-04,SKU002,32.0,149255.04,4664.22,0
2026-04-05,SKU002,19.0,88620.18,4664.22,0
2026-04-06,SKU002,28.0,130598.16,4664.22,0
2026-04-07,SKU002,23.0,107277.06,4664.22,0
2026-04-08,SKU002,20.0,93284.4,4664.22,0
2026-04-09,SKU002,20.0,93284.4,4664.22,0
2026-04-10,SKU002,25.0,116605.5,4664.22,0
2026-04-11,SKU002,27.0,125933.94,4664.22,0
2026-04-12,SKU002,19.0,88620.18,4664.22,0
2026-04-13,SKU002,21.0,97948.62,4664.22,0
2026-04-14,SKU002,25.0,116605.5,4664.22,0
2026-04-15,SKU002,15.0,69963.3,4664.22,0
2026-04-16,SKU002,30.0,139926.6,4664.22,0
